ssp,spec,estimator,method,L,component,year,point,q025,q05,q10,q25,q50,q75,q90,q95,q975
SSP585,Interactive,AFE,Country resampling,0,All,2040,-0.019843311009874465,-0.06966802211544156,-0.06271873079241924,-0.05419347910678883,-0.03735030708109574,-0.018007147132868606,-2.835742278838038e-4,0.015692323434846504,0.02620229431321889,0.035504654543210216
SSP585,Interactive,AFE,Country resampling,0,All,2041,-0.02254746710135558,-0.0770747520585357,-0.0695468736929286,-0.060161353970565476,-0.04167640164822323,-0.02058591985588848,-9.519030649298987e-4,0.01657390935315513,0.02823193764806056,0.038382622908118266
SSP585,Interactive,AFE,Country resampling,0,All,2042,-0.025236211618313686,-0.08468571075407699,-0.07649110970218527,-0.06633362119926738,-0.04610886282020166,-0.02310730674914757,-0.0016713359314143028,0.017565475492292714,0.030455936087624293,0.041617627943112134
SSP585,Interactive,AFE,Country resampling,0,All,2043,-0.028107882081142677,-0.09264207539213047,-0.08366982018519306,-0.0727993879259327,-0.05078950106921831,-0.025793999604624196,-0.002506728087597526,0.018525332286491652,0.032878009240629294,0.04515490859597849
SSP585,Interactive,AFE,Country resampling,0,All,2044,-0.031165583294699206,-0.1009381065357127,-0.09114324759810108,-0.07957320413481811,-0.05556283014650179,-0.02863816659207824,-0.003455892061611371,0.01944974052837612,0.03536017444659288,0.048730638829901904
SSP585,Interactive,AFE,Country resampling,0,All,2045,-0.03441211195140448,-0.10956738295517583,-0.09894890135237192,-0.08663585373732419,-0.0607496242622583,-0.031642757772357366,-0.00452317614975406,0.020501403092223525,0.037889705249326285,0.052414272860200485
SSP585,Interactive,AFE,Country resampling,0,All,2046,-0.0378334264237129,-0.11842442800967035,-0.10710530447507852,-0.09388701975949956,-0.06611062160749148,-0.03478917224016187,-0.005588353995294865,0.021431157690826975,0.04038302862322615,0.05598631991509799
SSP585,Interactive,AFE,Country resampling,0,All,2047,-0.04140155788903199,-0.12764301988523086,-0.11548396009148987,-0.10130018308422646,-0.0717445613415455,-0.03807888877211962,-0.00669207322533702,0.022412841653425702,0.04304307216453777,0.05995257820160425
SSP585,Interactive,AFE,Country resampling,0,All,2048,-0.045154608499535454,-0.13716237468851666,-0.12415355913571223,-0.10896667197012011,-0.07759662226253805,-0.04157542660150826,-0.007947739723098146,0.02335796240289678,0.04575258876337444,0.06400200829444962
SSP585,Interactive,AFE,Country resampling,0,All,2049,-0.049093608515827,-0.14697328888474534,-0.13314041341930138,-0.11688765055359804,-0.08366104116315756,-0.04519013333009114,-0.0091953586814926,0.02429021709225179,0.04850821110570265,0.06797999904970471
SSP585,Interactive,AFE,Country resampling,0,All,2050,-0.05321928278830712,-0.156998342913072,-0.14240026255420293,-0.1251429309311225,-0.09000635273281954,-0.04896305973864484,-0.010617085563027207,0.02510105291043252,0.051031447376713154,0.07204092785327106
SSP585,Interactive,AFE,Country resampling,0,All,2051,-0.05707165539324677,-0.16686854185949201,-0.15140160965427302,-0.1331323429517223,-0.09604437036136071,-0.05248029796822551,-0.011702775113407116,0.026411287773174183,0.05403578247669745,0.0765258950324295
SSP585,Interactive,AFE,Country resampling,0,All,2052,-0.06143327209329441,-0.17733407355267317,-0.1610875459521198,-0.14180395755076633,-0.10254275361634119,-0.05643488701531907,-0.013280100045286958,0.027302645333314682,0.05673793004844062,0.0808958498720238
SSP585,Interactive,AFE,Country resampling,0,All,2053,-0.06596603367172671,-0.18792136907024193,-0.17103703638100956,-0.15085286808599394,-0.10922760976768081,-0.06062401696473951,-0.015003236274424792,0.028171903651113106,0.060044982191782725,0.08536035850469845
SSP585,Interactive,AFE,Country resampling,0,All,2054,-0.0706688368358449,-0.19873171174704907,-0.18120290046649987,-0.16013284996809485,-0.11623778637442098,-0.0649394455177002,-0.016780120723661696,0.029019274663432525,0.06343477799774835,0.08991828163384519
SSP585,Interactive,AFE,Country resampling,0,All,2055,-0.07554029897306913,-0.2097545684850816,-0.19157179905368188,-0.16963528292289934,-0.1234576920605884,-0.06922243672956946,-0.01861818512819438,0.029845275541344883,0.06687478213175689,0.09456673617761653
SSP585,Interactive,AFE,Country resampling,0,All,2056,-0.07951262904260692,-0.22044223761346854,-0.200935390905461,-0.1781294856338413,-0.12966330460039113,-0.07283535587491163,-0.019161961512235176,0.031725243116308983,0.07089894659196064,0.10023105412714764
SSP585,Interactive,AFE,Country resampling,0,All,2057,-0.08451044321449319,-0.23175797783351534,-0.21134376661999196,-0.18782131506580374,-0.1370735448249248,-0.0774822101237786,-0.020867224750738184,0.032673837371829016,0.07521141763840229,0.10527644898573907
SSP585,Interactive,AFE,Country resampling,0,All,2058,-0.08965221421707925,-0.24324473469489308,-0.22199192324524464,-0.19767126451489536,-0.14464475296976276,-0.08224602564582484,-0.02265608542227429,0.03360002689538046,0.07874720973764482,0.11043339153655246
SSP585,Interactive,AFE,Country resampling,0,All,2059,-0.09493487473083151,-0.2548910037703667,-0.2327684774122038,-0.20768505813330979,-0.15237011052794525,-0.08701044523971985,-0.024525534149127004,0.03459053610652596,0.08221191119591355,0.11570440334668991
SSP585,Interactive,AFE,Country resampling,0,All,2060,-0.10035512756853582,-0.26668513694669144,-0.24363318109193013,-0.21785228463046152,-0.16024256600129086,-0.0919280763570639,-0.026449491225592425,0.03584909316105357,0.08573248878572796,0.12109058330259304
SSP585,Interactive,AFE,Country resampling,0,All,2061,-0.10407693753617786,-0.27653338832529056,-0.25258591445894346,-0.22601447956188778,-0.1660834876326212,-0.09538006130406179,-0.02695817376106957,0.0395065395677534,0.09084053121084654,0.12834299071426597
SSP585,Interactive,AFE,Country resampling,0,All,2062,-0.10948573428943797,-0.2875155999202909,-0.2633930166484659,-0.23568011498272937,-0.17382208505615385,-0.10025507766732422,-0.028944451556607714,0.0412379164145282,0.0947595729032795,0.13428109422953097
SSP585,Interactive,AFE,Country resampling,0,All,2063,-0.11500028169055898,-0.2988048085816425,-0.27427078030829793,-0.24547715286444982,-0.18145213081886669,-0.1051814864639189,-0.031071574696206694,0.04305398131715273,0.09876350311927105,0.1403687089162482
SSP585,Interactive,AFE,Country resampling,0,All,2064,-0.12061598133652796,-0.31062064713119797,-0.28520684385953393,-0.25535659701877894,-0.18876003214000053,-0.11043168370913964,-0.033287588986992855,0.044962400722538064,0.10287530516719044,0.1466093524068876
SSP585,Interactive,AFE,Country resampling,0,All,2065,-0.12632807844007377,-0.32247862952606554,-0.29618895285475555,-0.2652416197804342,-0.19659799219214663,-0.11578383409782117,-0.035301021003944943,0.04697134337251257,0.10707863121600605,0.1530068076168603
SSP585,Interactive,AFE,Country resampling,0,All,2066,-0.1296555104488747,-0.3320514690262898,-0.304620345085959,-0.27287237879471155,-0.20261332635308069,-0.11868831528808838,-0.03501463979511055,0.050478776070995504,0.1135677960609067,0.1620650952108199
SSP585,Interactive,AFE,Country resampling,0,All,2067,-0.1352660357248031,-0.34371855539592006,-0.31541017382923914,-0.2832401270633387,-0.21081565960721188,-0.12363384342315381,-0.03658681302225106,0.05208597457167628,0.1184877481968497,0.169135429428409
SSP585,Interactive,AFE,Country resampling,0,All,2068,-0.1409407995101376,-0.3553790342055744,-0.3262084604008571,-0.2936381983240206,-0.21909972520133714,-0.1286109596054219,-0.038470734429579656,0.05370384137048922,0.12320759455858513,0.17640458405977488
SSP585,Interactive,AFE,Country resampling,0,All,2069,-0.14667428525972903,-0.36702084704064264,-0.3371097919943361,-0.30327289428637805,-0.22727585258203697,-0.13397690200585705,-0.040411101593829046,0.05533237195485267,0.1282327542968491,0.1838790194810812
SSP585,Interactive,AFE,Country resampling,0,All,2070,-0.15246089867630397,-0.3792010029684205,-0.3480032044844355,-0.3130517984263562,-0.23516662671306868,-0.1389451868769372,-0.04216430221598316,0.056971612848897284,0.13336792001404957,0.19139158416586521
SSP585,Interactive,AFE,Country resampling,0,All,2071,-0.15512380069780873,-0.3882624663133164,-0.3556558672835423,-0.3198702673513446,-0.24028377833078418,-0.14079451507482488,-0.04072322701378889,0.06215230200482892,0.1416212416892913,0.2004743755319158
SSP585,Interactive,AFE,Country resampling,0,All,2072,-0.16073587859089733,-0.39964027985603184,-0.3661545124666249,-0.3301312951403572,-0.24853800106819415,-0.1459967993056816,-0.042208179611333246,0.06471252485300842,0.1473204249880612,0.20816402231376213
SSP585,Interactive,AFE,Country resampling,0,All,2073,-0.1663715452009018,-0.41144997939596895,-0.3765927961243717,-0.3404061632795658,-0.2564889998355586,-0.1511071628105537,-0.04381777692206315,0.06773474902617771,0.1531970707357663,0.21600943417890203
SSP585,Interactive,AFE,Country resampling,0,All,2074,-0.1720249619732972,-0.4232298486037109,-0.38728851974518824,-0.35068698063837345,-0.2639018680021321,-0.15554087740426714,-0.04506246049842483,0.07092308051664963,0.15925914724145956,0.22401238859532374
SSP585,Interactive,AFE,Country resampling,0,All,2075,-0.17769028359158623,-0.4348631259777338,-0.3974463932207394,-0.3607630827073764,-0.27157746386860326,-0.16102909322661357,-0.04597533708198173,0.07434499922391516,0.16551507462359782,0.234093332002624
SSP585,Interactive,AFE,Country resampling,0,All,2076,-0.17940467170816365,-0.44454679103468864,-0.40441764799382585,-0.36687139635358235,-0.27677798721262203,-0.16313554215012227,-0.042892205060250155,0.08311087727712513,0.17631572525384795,0.2506542588093603
SSP585,Interactive,AFE,Country resampling,0,All,2077,-0.18483698646397106,-0.4561158496868225,-0.4152330526400036,-0.37703488613590674,-0.2850921302833379,-0.16857153824026005,-0.04376262708860154,0.08625229219134482,0.18386212871611485,0.263016625895343
SSP585,Interactive,AFE,Country resampling,0,All,2078,-0.1902555684018291,-0.46655522562227797,-0.42566695199567045,-0.3869058534565769,-0.2927570509309647,-0.17240259133862967,-0.044172073406774065,0.08951923892311617,0.19200849349099494,0.2740485581611281
SSP585,Interactive,AFE,Country resampling,0,All,2079,-0.19565468965734079,-0.476391937503288,-0.43647005719030896,-0.3965234835129103,-0.3009206090098082,-0.1764525480548076,-0.04513954384135849,0.09312755068192027,0.20071900585288743,0.2851329942816502
SSP585,Interactive,AFE,Country resampling,0,All,2080,-0.20102866711078082,-0.4860766158443181,-0.44695669832162516,-0.40557230347556505,-0.3086834865277445,-0.1810783462718064,-0.046749641484474636,0.09746189027700525,0.20978768541415113,0.29652805268824206
SSP585,Interactive,AFE,Country resampling,0,All,2081,-0.20156082735723768,-0.49256058585465007,-0.4536123580656509,-0.4104585276230016,-0.31099113999069355,-0.1807585803923571,-0.042147165429961275,0.10858551497748557,0.22438265653946468,0.31451210959517617
SSP585,Interactive,AFE,Country resampling,0,All,2082,-0.20662047111626425,-0.5031713283608442,-0.4635835361101441,-0.42006468765373944,-0.31792167636492097,-0.18550549552166445,-0.04230706796597161,0.11452920513430584,0.23419822762762593,0.3271396272996613
SSP585,Interactive,AFE,Country resampling,0,All,2083,-0.21163141757053117,-0.513660651173876,-0.47346655879012706,-0.4289380180404438,-0.3254008906927296,-0.18838771977164853,-0.04265453329631064,0.12034849211248802,0.24442658351878066,0.3402086368906082
SSP585,Interactive,AFE,Country resampling,0,All,2084,-0.21658826653427543,-0.5240228864514916,-0.4831506600157231,-0.43771102811234885,-0.3318939263690264,-0.19138375831304316,-0.04282213308018959,0.12638685940465216,0.25512628094287876,0.35373741445971946
SSP585,Interactive,AFE,Country resampling,0,All,2085,-0.2214856906103827,-0.5328008538465173,-0.4926620046211707,-0.4458958323213618,-0.3382112488086485,-0.1944391144518272,-0.04174128808399205,0.13153354747396498,0.26931821987222376,0.3677451023058354
SSP585,Interactive,AFE,Country resampling,0,All,2086,-0.22083422567473177,-0.5364001439848288,-0.498305627071427,-0.44898692967194737,-0.34129452131426363,-0.19057358968586707,-0.03625572384540654,0.14054174483565407,0.28780630649413114,0.3934628580503445
SSP585,Interactive,AFE,Country resampling,0,All,2087,-0.22536821325499712,-0.5452231382822411,-0.5080505654174788,-0.4567394710322491,-0.3477091052180866,-0.19418262975763045,-0.03542390544021656,0.14739787523749823,0.29894289510399163,0.41090227702220944
SSP585,Interactive,AFE,Country resampling,0,All,2088,-0.22982253683127307,-0.5553016137351438,-0.5177022063239802,-0.464996076444428,-0.3538238260591292,-0.19796254142248676,-0.034927559621511894,0.15273284600894996,0.3118697351511064,0.4342743667933756
SSP585,Interactive,AFE,Country resampling,0,All,2089,-0.2341922189434974,-0.5657123789667282,-0.5265296002930466,-0.47355810619750244,-0.3612249453749169,-0.2015626571037294,-0.0332526949896661,0.1582641534682817,0.32470105189917114,0.4590813087617714
SSP585,Interactive,AFE,Country resampling,0,All,2090,-0.23847235914436948,-0.5758874155349551,-0.5354232237096265,-0.4824777742035154,-0.3691887409634041,-0.20556883980969903,-0.03309522344731761,0.16400010848080399,0.3365970920065268,0.48507827510456214
SSP585,Interactive,AFE,Country resampling,0,All,2091,-0.2365278254792733,-0.5829145963465255,-0.5392695382497231,-0.48410958450216457,-0.36998641393133297,-0.20241879063294155,-0.026743518087119195,0.18088522736539364,0.35528526241905256,0.5169125954981441
SSP585,Interactive,AFE,Country resampling,0,All,2092,-0.24040719599090932,-0.5927140642017693,-0.5477345930968087,-0.4926310872353191,-0.3737496573836074,-0.2030705653708717,-0.025772469962510675,0.19148796029893334,0.3682344620940101,0.5383431383642804
SSP585,Interactive,AFE,Country resampling,0,All,2093,-0.24417990812795465,-0.6023641264303203,-0.5561208167024682,-0.4997351673885221,-0.37992946152471296,-0.20557292088534912,-0.022559320069911487,0.20234428719648892,0.3816042556336318,0.5605687050308247
SSP585,Interactive,AFE,Country resampling,0,All,2094,-0.24784139577402708,-0.6116845845431965,-0.5643997885830391,-0.5050398622059636,-0.3861564611119525,-0.2068916306893983,-0.019848898672313264,0.21360368093929008,0.40257541125926594,0.5837211208444326
SSP585,Interactive,AFE,Country resampling,0,All,2095,-0.25138715412069246,-0.6203110285491742,-0.5724855509468759,-0.5122107994490395,-0.3926872506231135,-0.20938020426342668,-0.017776174507451392,0.22546126243066045,0.42362021316992654,0.6078467742343482
SSP585,Interactive,AFE,Country resampling,0,All,2096,-0.2479648179752485,-0.6246934744729237,-0.5761299875285752,-0.5151067618233997,-0.3937802360943632,-0.20627201519569338,-0.0044643298127612085,0.2442461353893162,0.4476875530948354,0.6439014841624171
SSP585,Interactive,AFE,Country resampling,0,All,2097,-0.25102177649082624,-0.6311813635410449,-0.5836598147268249,-0.5222661586684239,-0.3989450209029456,-0.20926993565723684,-0.003228310849656413,0.25242687724095897,0.47139515111080227,0.6677724525869562
SSP585,Interactive,AFE,Country resampling,0,All,2098,-0.25394685406953144,-0.6374713225596365,-0.5910676692614847,-0.529457980363391,-0.4044002850127084,-0.20982509461130838,5.911140242083057e-4,0.26143892790210127,0.49592962274921326,0.6925001154325341
SSP585,Interactive,AFE,Country resampling,0,All,2099,-0.25673579668279933,-0.6435637030314642,-0.5987927841585301,-0.5353041661462361,-0.40835107639739276,-0.21138227435280516,0.004902818507511619,0.27618379841322876,0.5162607476540819,0.7181221235134828
SSP585,Interactive,AFE,Country resampling,0,All,2100,-0.25938437611420784,-0.6494589535792731,-0.6056891322903578,-0.5428913391036996,-0.4121521819852003,-0.21201255288411497,0.01027594182985675,0.296532218657172,0.5449637863507354,0.7446781154775888
SSP585,Interactive,AFE,Country resampling,0,Dir,2021,-1.2216772256523623e-4,-3.6463721655384247e-4,-3.2537853149692815e-4,-2.8398476862295796e-4,-1.9887106544297373e-4,-9.33715011598446e-5,3.3152007045123e-7,9.803927678753155e-5,1.5527770596107657e-4,2.2686627773059725e-4
SSP585,Interactive,AFE,Country resampling,0,Dir,2022,-3.8094703522761897e-4,-0.0011124941603969068,-9.899800793107148e-4,-8.658576944948426e-4,-6.138851989926641e-4,-2.940776016151503e-4,-1.0145319492282923e-5,2.779016083461539e-4,4.506476891378952e-4,6.592185105115217e-4
SSP585,Interactive,AFE,Country resampling,0,Dir,2023,-7.905263787966188e-4,-0.0022612122288230923,-0.002011863619491333,-0.0017641533505457607,-0.0012553035172260252,-6.148711909171323e-4,-4.3401800388670475e-5,5.307349013734531e-4,8.72682744467057e-4,0.0012845082631978853
SSP585,Interactive,AFE,Country resampling,0,Dir,2024,-0.001364797671985496,-0.003827135328491443,-0.0034059422808278006,-0.002984859620204072,-0.002144726692486054,-0.0010745924049773703,-1.1990827371646806e-4,8.450052299329824e-4,0.0014071989329257676,0.002086032685147414
SSP585,Interactive,AFE,Country resampling,0,Dir,2025,-0.0021173130350762293,-0.00583271046353737,-0.0051933287385012294,-0.004550199374684471,-0.0032936294895475615,-0.0016876887148075115,-2.45697462378236e-4,0.00117978649437458,0.002040100787476783,0.0030494283089044926
SSP585,Interactive,AFE,Country resampling,0,Dir,2026,-0.003107236786017431,-0.00835094910320336,-0.007417825841019604,-0.006537101671674572,-0.004745511122836027,-0.002528799846259422,-4.706659619502229e-4,0.0015215844021267747,0.002713017487472291,0.004173913645889958
SSP585,Interactive,AFE,Country resampling,0,Dir,2027,-0.004272732360729892,-0.011298088426422206,-0.0100529234174089,-0.008860152228135675,-0.006471860244039812,-0.003491155659843037,-7.395331074421807e-4,0.0019178992507594256,0.0034761419690666584,0.005461593349889504
SSP585,Interactive,AFE,Country resampling,0,Dir,2028,-0.005657711614056038,-0.014692930105126428,-0.013124908506601769,-0.011582143756580477,-0.0084843170322485,-0.004625453418964642,-0.0011104748229618377,0.0022974650687636717,0.0042997136476491055,0.00681983526697154
SSP585,Interactive,AFE,Country resampling,0,Dir,2029,-0.007273960008497116,-0.018544045605073244,-0.016588043247740582,-0.014687275027184466,-0.010753014554367057,-0.005953076378370725,-0.0015865436286080503,0.002623520202171694,0.005168685120763737,0.008278116949015183
SSP585,Interactive,AFE,Country resampling,0,Dir,2030,-0.009132665838753273,-0.022921497751638292,-0.02042978610903253,-0.01819886109419535,-0.01340624005805352,-0.0075329182172357845,-0.0021416361293526975,0.0029560126304658133,0.006067473140205391,0.009824952082822962
SSP585,Interactive,AFE,Country resampling,0,Dir,2031,-0.011306342621447918,-0.02784300443380728,-0.02488387638668312,-0.02217232470040238,-0.01643747517187688,-0.009412436860281481,-0.0029363652267934137,0.003341657356130258,0.006909905533724945,0.011326531821793506
SSP585,Interactive,AFE,Country resampling,0,Dir,2032,-0.013683149562246921,-0.03314686484377955,-0.029743167118979192,-0.026478502308496188,-0.01978539495498116,-0.011487625098932142,-0.003779674177629755,0.003598255903474182,0.007851188377122509,0.013000970980007224
SSP585,Interactive,AFE,Country resampling,0,Dir,2033,-0.01632850317680623,-0.038933346508742105,-0.0350183674409374,-0.03129530852942251,-0.023433640483148277,-0.01379852500909623,-0.004708173292614748,0.003795255533973711,0.008749413571763365,0.014733500357132043
SSP585,Interactive,AFE,Country resampling,0,Dir,2034,-0.019250225283033107,-0.0452028344952337,-0.04077933918740925,-0.036544966967943425,-0.027395413628114623,-0.016331527358394937,-0.005745315764150272,0.003970318409700729,0.009649797636270696,0.01658477165668122
SSP585,Interactive,AFE,Country resampling,0,Dir,2035,-0.02245535901736362,-0.05195433693690179,-0.04696955858113903,-0.04222741599069471,-0.0317121178643148,-0.019068041807985936,-0.006908708561981586,0.004178243740818524,0.010521223877192318,0.01852747656816902
SSP585,Interactive,AFE,Country resampling,0,Dir,2036,-0.025988610284831792,-0.05934315719653001,-0.05374289927433808,-0.048284951868691764,-0.03645891085194744,-0.022202017408498698,-0.0083319299930667,0.004261059934974056,0.011325158492841401,0.020269804214656996
SSP585,Interactive,AFE,Country resampling,0,Dir,2037,-0.029756439514207145,-0.06706673428068777,-0.06089568481130721,-0.054683036378890895,-0.04144342031346854,-0.025505196047205525,-0.009935349652774483,0.004243616673835462,0.01216234938679764,0.022234562020977656
SSP585,Interactive,AFE,Country resampling,0,Dir,2038,-0.03381536445678135,-0.07525724319267497,-0.06849158008806173,-0.06145489198580178,-0.046771845367857,-0.02904150972684494,-0.011729892403036263,0.004197048508214985,0.012992430650744378,0.02424737016525835
SSP585,Interactive,AFE,Country resampling,0,Dir,2039,-0.038168282815042254,-0.08390766903771552,-0.07652176623246917,-0.06859451946853072,-0.0523983796965046,-0.03277609194326181,-0.013708185511065285,0.004078241643992444,0.01380417149546691,0.02630878983795558
SSP585,Interactive,AFE,Country resampling,0,Dir,2040,-0.042817228509860916,-0.09300965761602828,-0.08497570183247483,-0.07612847886813798,-0.05837609900487478,-0.03682250006561344,-0.015874595934119023,0.0038643497090161925,0.014563217326109568,0.028420782093049875
SSP585,Interactive,AFE,Country resampling,0,Dir,2041,-0.04761418457016675,-0.10257837675495715,-0.09377670516863786,-0.0839188629991924,-0.06464192749023451,-0.04096318412334038,-0.018126638235749865,0.003689824287473844,0.015374312461273808,0.03061438019208901
SSP585,Interactive,AFE,Country resampling,0,Dir,2042,-0.05279055073938477,-0.11252304006419836,-0.10297788749235351,-0.09224067513425796,-0.07129101201129673,-0.045522810095680044,-0.020360929378456044,0.003464947875134628,0.016096484327385575,0.032921640557972975
SSP585,Interactive,AFE,Country resampling,0,Dir,2043,-0.05825124968734241,-0.12287722851438788,-0.11254795552807913,-0.10099251967580544,-0.07823997536551705,-0.05033800074447842,-0.02286219720125479,0.0030526484845456517,0.016779323734606444,0.03530985488438231
SSP585,Interactive,AFE,Country resampling,0,Dir,2044,-0.06399412849119679,-0.13362713404266297,-0.1224696248334123,-0.1100745143246317,-0.08547766506981652,-0.055362829387712476,-0.025577911910359824,0.00253104269343456,0.017582846889135098,0.03778806133157907
SSP585,Interactive,AFE,Country resampling,0,Dir,2045,-0.0700162121432063,-0.14475786692713036,-0.1327243569138196,-0.11946902768038113,-0.0930132877415378,-0.060703544408461374,-0.028457163591356888,0.0018569978270246439,0.018521699541808028,0.040366865993712045
SSP585,Interactive,AFE,Country resampling,0,Dir,2046,-0.07572153282085259,-0.15591204003210757,-0.14280082006538394,-0.12848870178771604,-0.10042176153573223,-0.06565107959177235,-0.031159833484416227,0.001596954508110084,0.020359004235675056,0.04369769079075801
SSP585,Interactive,AFE,Country resampling,0,Dir,2047,-0.08215979327767897,-0.16767124733559516,-0.15358677993554049,-0.13846623001067668,-0.10841872766666608,-0.07124823306738814,-0.03438859938443173,9.493949424428e-4,0.021215651266748264,0.04671318464733135
SSP585,Interactive,AFE,Country resampling,0,Dir,2048,-0.08884777269639921,-0.17974897469712448,-0.16464341193885396,-0.1487620283054376,-0.11655295471420593,-0.07710772268071547,-0.03778704936848559,1.210440968069626e-4,0.021890349452170513,0.04989706946735373
SSP585,Interactive,AFE,Country resampling,0,Dir,2049,-0.09577888446062544,-0.19212651913547668,-0.17609448865196323,-0.15933693410794111,-0.12481343622051558,-0.08324176781891818,-0.041238990783687424,-7.975724927131296e-4,0.022527436110764423,0.053268298298143266
SSP585,Interactive,AFE,Country resampling,0,Dir,2050,-0.10294587180480452,-0.20478419495604333,-0.18782373977523642,-0.16987846956483935,-0.13346798704506704,-0.08953638788075463,-0.04450623717307403,-8.720792181793107e-4,0.02312775962867784,0.05684769794440352
SSP585,Interactive,AFE,Country resampling,0,Dir,2051,-0.10897679317452236,-0.21669883462768214,-0.1983524601177928,-0.17941993911783632,-0.14137348614741585,-0.09457522545342556,-0.04685435929910589,-4.8413753499861994e-4,0.025049857486172594,0.06301055478577794
SSP585,Interactive,AFE,Country resampling,0,Dir,2052,-0.11635212996740729,-0.22943860861578344,-0.21006138984742972,-0.1904196558517727,-0.15042364319288817,-0.10095824185175173,-0.050656884906658345,-6.880628850203461e-4,0.026091246272272654,0.06705631155321189
SSP585,Interactive,AFE,Country resampling,0,Dir,2053,-0.12391587245447921,-0.2422737874647614,-0.2219434402298776,-0.20157607493603907,-0.15950057787086896,-0.10740683130261913,-0.05460448538497237,-0.0013694120076417492,0.030892741787644333,0.07193016819919959
SSP585,Interactive,AFE,Country resampling,0,Dir,2054,-0.13165798005589824,-0.2555865816199602,-0.23448829252700226,-0.2126559817716857,-0.16864716625629284,-0.11407721901829143,-0.05830786969816876,-0.0020660496132402797,0.03352929488129583,0.07717826974868632
SSP585,Interactive,AFE,Country resampling,0,Dir,2055,-0.1395679707484263,-0.2685706823787698,-0.2467083472609528,-0.22402256937729828,-0.17781638273870298,-0.12065503297352437,-0.06261784173440124,-0.002758414641270499,0.03558374070075397,0.08275659782433671
SSP585,Interactive,AFE,Country resampling,0,Dir,2056,-0.14532850557831645,-0.27899344515457336,-0.2566134494160446,-0.23399647193108083,-0.18553122478842804,-0.1256007740371568,-0.06435029058005426,-0.001201055449738708,0.04068090032774229,0.09231773745377649
SSP585,Interactive,AFE,Country resampling,0,Dir,2057,-0.15321616316797648,-0.2917267461005646,-0.2685125982629132,-0.24517415098326834,-0.19534844030256462,-0.13221589282330914,-0.06823043361338216,-0.0017098634901820048,0.04427268906195015,0.09746849728050747
SSP585,Interactive,AFE,Country resampling,0,Dir,2058,-0.16121398897293038,-0.3041394782145813,-0.2810018393445314,-0.256586290855832,-0.20530839406877124,-0.1391684165935979,-0.0717540204344575,-0.0021814902323741944,0.048032198998389425,0.1023205570311872
SSP585,Interactive,AFE,Country resampling,0,Dir,2059,-0.1693097901364029,-0.31597020030907186,-0.2927020957410482,-0.2681511020079556,-0.2146859465609402,-0.1458478358824336,-0.07484613935210391,-0.0019683864144492583,0.050314104632691446,0.11362679829172448
SSP585,Interactive,AFE,Country resampling,0,Dir,2060,-0.1774911703126104,-0.32766373412464794,-0.30536363319975385,-0.2797892181948189,-0.2245756165968969,-0.15249868089519353,-0.07802419850907585,-0.0017228514029240104,0.052765368788811336,0.1271964311458498
SSP585,Interactive,AFE,Country resampling,0,Dir,2061,-0.18230343938074,-0.3376923106211427,-0.31545515895633514,-0.28892823641039916,-0.23124810855800887,-0.15614166710202387,-0.07892443341046518,0.002900941326715864,0.05881363409380647,0.14984663349846514
SSP585,Interactive,AFE,Country resampling,0,Dir,2062,-0.1902133942971359,-0.3507828042117497,-0.32814367503730735,-0.30002872704980865,-0.24102613937765452,-0.16328332457027456,-0.08213285248268995,0.004837381293984952,0.06457985784789701,0.16116914266943907
SSP585,Interactive,AFE,Country resampling,0,Dir,2063,-0.1981471745999186,-0.36292848179835385,-0.34084117724962815,-0.3108279478539107,-0.25102170155816533,-0.17008065424257224,-0.08530844953824185,0.0058969118506127845,0.07088220897032435,0.17334864432957833
SSP585,Interactive,AFE,Country resampling,0,Dir,2064,-0.2060918605779486,-0.37576405924981143,-0.3531396718486063,-0.3210526445404033,-0.2606837315180829,-0.17659272620340638,-0.08930740447213187,0.006109157484946153,0.08186338965057484,0.186476839010508
SSP585,Interactive,AFE,Country resampling,0,Dir,2065,-0.214034534361771,-0.3881028184139196,-0.3651495667040062,-0.3316819504259768,-0.2678976340771646,-0.18338420495253566,-0.09119591098414909,0.009707076169757987,0.08701903723180021,0.203762378731937
SSP585,Interactive,AFE,Country resampling,0,Dir,2066,-0.2176468893440351,-0.3962485043488315,-0.3730779617112393,-0.3404755338298803,-0.2719440757291621,-0.1860372178198747,-0.09091238490998105,0.01700653997615561,0.09753010147454699,0.2356222663496308
SSP585,Interactive,AFE,Country resampling,0,Dir,2067,-0.22516557685318372,-0.40963893989922245,-0.3845521537639588,-0.3512463706051536,-0.2807293986462809,-0.19138522275022646,-0.09133578233472334,0.017954850742392333,0.1039706006003075,0.262788974518828
SSP585,Interactive,AFE,Country resampling,0,Dir,2068,-0.23262702654752299,-0.4220318137865323,-0.39588868069468763,-0.36155567044878095,-0.288557504118167,-0.19698975278026637,-0.09229275041710008,0.024172414886444653,0.11599860520532472,0.2893226175533637
SSP585,Interactive,AFE,Country resampling,0,Dir,2069,-0.24001874944800106,-0.43198462684595657,-0.4071013777170152,-0.371190050806898,-0.2976573671806123,-0.20322192304628217,-0.09461024043469624,0.026845289095310264,0.1265128186492688,0.3103334571885055
