ssp,spec,estimator,L,year,point,q025,q05,q10,q25,q50,q75,q90,q95,q975
SSP585,Interactive,IFE,0,2042,-0.03061656911558641,-0.07081280619768009,-0.06643063186636236,-0.059309129273862914,-0.04692689002977363,-0.03201866659738106,-0.014717966239285035,-0.0010360351355732066,0.0070765296504958575,0.013380817265787269
SSP585,Interactive,IFE,0,2043,-0.03381938632770298,-0.07758542746570035,-0.07283968222497454,-0.06495900670628886,-0.05150177659340116,-0.035331941008900525,-0.01659710744273199,-0.0016159402519927203,0.007574790535368158,0.014376198294937428
SSP585,Interactive,IFE,0,2044,-0.037206232993563515,-0.08476490848686606,-0.07928229632611404,-0.07090705621037131,-0.056443560294794,-0.03887285959872899,-0.01860758322233702,-0.0021654529211846216,0.007611960266819605,0.015326274329912536
SSP585,Interactive,IFE,0,2045,-0.040779327262885245,-0.09204090840079478,-0.08578557849304239,-0.0772429982996874,-0.06151791228007894,-0.04250613735343883,-0.02066770472611354,-0.002747644730997253,0.00757283008094758,0.016351959313122708
SSP585,Interactive,IFE,0,2046,-0.044570631949670814,-0.09965695626757569,-0.09262239729583528,-0.08369732717019217,-0.06681906337456178,-0.04636011305416882,-0.022870163098765994,-0.003514191020250145,0.00748740398210007,0.017326823258692607
SSP585,Interactive,IFE,0,2047,-0.04848415869489475,-0.10755647691514082,-0.09998642241455372,-0.09045268740222173,-0.07226044445039553,-0.05011787824361541,-0.025123110341126714,-0.004371402578323353,0.007405509224871828,0.018496861954048337
SSP585,Interactive,IFE,0,2048,-0.05258236256793447,-0.11572425049200882,-0.10761837030502619,-0.09745635509321704,-0.07810338937696043,-0.054336697687460744,-0.027616853935475333,-0.004928987178056331,0.007632541267381769,0.019474222546260033
SSP585,Interactive,IFE,0,2049,-0.05686627739746419,-0.12419390399856746,-0.11551401813436879,-0.104630383710044,-0.08401234881934869,-0.05854036259027107,-0.030299094661646958,-0.005665019011632107,0.007568339401909716,0.020381694465612294
SSP585,Interactive,IFE,0,2050,-0.061336729137148605,-0.13299228662477366,-0.12366875054583006,-0.11222170860117522,-0.09020861668483895,-0.0630203053552913,-0.03302761545262606,-0.006543996127264006,0.0076094269916145724,0.02121095403258863
SSP585,Interactive,IFE,0,2051,-0.06572119219549688,-0.14144412110411092,-0.13173825571937986,-0.11946352652671498,-0.0963072491829497,-0.06743120226544236,-0.035577626050029176,-0.007379676988253247,0.0076566944874281355,0.022098165392475402
SSP585,Interactive,IFE,0,2052,-0.07047853622587297,-0.1506067424130545,-0.14031188500280797,-0.12736271895881218,-0.10285494327063119,-0.07213123814057143,-0.038171750544436445,-0.008323784115242825,0.007675665012257419,0.023106867922608913
SSP585,Interactive,IFE,0,2053,-0.07541321940356704,-0.15999631170895381,-0.14913710569487781,-0.13544642381860236,-0.10971057351056249,-0.07701696629731347,-0.041151434058348535,-0.009507722172104823,0.007635414700864761,0.02407363066602278
SSP585,Interactive,IFE,0,2054,-0.08052482377142478,-0.16958533905369402,-0.15820085484928134,-0.14372045941806838,-0.11655693064224334,-0.08203543701163196,-0.044328786655279645,-0.010866796137784417,0.007596313446057921,0.025122963920821875
SSP585,Interactive,IFE,0,2055,-0.08581273191842687,-0.17931846827549636,-0.1674754979477357,-0.1521975004539656,-0.1236294843029539,-0.0873004315615547,-0.047581852388766305,-0.012353081511251706,0.007690597538279098,0.02615701340190259
SSP585,Interactive,IFE,0,2056,-0.09058606931490754,-0.1881620944515217,-0.17623382403909005,-0.15987292677895654,-0.13023682728867353,-0.0920607915009935,-0.050358980485164045,-0.013162152171772166,0.007885348483612505,0.027535100462825278
SSP585,Interactive,IFE,0,2057,-0.09609088223097006,-0.19814416081859115,-0.18580935406754034,-0.16857848377133366,-0.1377334867070498,-0.09750116746576015,-0.05386643798015023,-0.014352172899293154,0.007944848635542028,0.028627883820456043
SSP585,Interactive,IFE,0,2058,-0.1017565606399421,-0.20818242434585307,-0.19544497988107562,-0.17745075367736174,-0.14538243567108938,-0.10308978777079608,-0.05749995093510474,-0.01566036735472475,0.007962448914123487,0.029719466801365398
SSP585,Interactive,IFE,0,2059,-0.1075812901217088,-0.21857938317965106,-0.20522747382896234,-0.18648193526134293,-0.15328568458541983,-0.10899249879055606,-0.061239928948559036,-0.01730243264932164,0.007933517932327914,0.03080852297639592
SSP585,Interactive,IFE,0,2060,-0.11356307811608257,-0.2290114411865318,-0.21531432278596963,-0.19566405107200838,-0.16128572706974784,-0.11504633069737613,-0.0651182347760344,-0.019033621940675205,0.007869574644851524,0.031893727490141834
SSP585,Interactive,IFE,0,2061,-0.11848272462335274,-0.2383666980942288,-0.2243119806816683,-0.20327360525064908,-0.1674021875895238,-0.11968832852467187,-0.06773071481545562,-0.01933020911840226,0.008169247752876875,0.03372469331589141
SSP585,Interactive,IFE,0,2062,-0.12459029335925109,-0.24908720095634335,-0.23455254548821777,-0.21252045767855646,-0.17543002238148886,-0.12570461724866194,-0.07156132549710101,-0.020832346792460984,0.008109844569727263,0.0349282459069978
SSP585,Interactive,IFE,0,2063,-0.13083420043749006,-0.25994185169926276,-0.24492915018756423,-0.22217469776142762,-0.1835557897145208,-0.1320034986787023,-0.07542759417300188,-0.022382780389740606,0.008017740319785076,0.036135743270187405
SSP585,Interactive,IFE,0,2064,-0.13721146115923755,-0.27091792607009046,-0.2554329330835323,-0.23190900853228003,-0.1917950249347099,-0.13844133448212564,-0.07951612234865182,-0.023979884489186205,0.007891561876704633,0.037346426612274136
SSP585,Interactive,IFE,0,2065,-0.14371895174593918,-0.28200977492367796,-0.2660549310520986,-0.24163551883228238,-0.20014034806433648,-0.14500604997304223,-0.0837832620662505,-0.02562189471532105,0.007729940782411587,0.038559544865219036
SSP585,Interactive,IFE,0,2066,-0.14869457536578523,-0.2918443989177504,-0.2751511371153386,-0.2499276742495796,-0.20691743461914944,-0.15049682073778592,-0.08612100365587202,-0.025178834739436513,0.008140104598069785,0.040867249708386795
SSP585,Interactive,IFE,0,2067,-0.1552689438047925,-0.3028894782790796,-0.28582491703389085,-0.25997005032652365,-0.21543397500552156,-0.15711289263592826,-0.09044501029318747,-0.0266415678818624,0.007991599490167527,0.04222065414224736
SSP585,Interactive,IFE,0,2068,-0.16195205996966133,-0.31400403603432486,-0.2965755041883882,-0.2701492858046016,-0.2241060385223721,-0.1637617390323673,-0.09468117854092639,-0.02819265474285708,0.007810714204026334,0.04358492650030138
SSP585,Interactive,IFE,0,2069,-0.16874013597789628,-0.32517858137587147,-0.3073874561872594,-0.2804287550455903,-0.23288000165758588,-0.17045255926653102,-0.09887194756370546,-0.029869813908114957,0.007596416356919746,0.04495981049370332
SSP585,Interactive,IFE,0,2070,-0.17562929156668028,-0.3364036830944777,-0.3182628278487046,-0.29080058513239715,-0.2417498622134978,-0.17734857676071525,-0.10312214988358173,-0.03161894346834042,0.007347683926762733,0.046345063719340454
SSP585,Interactive,IFE,0,2071,-0.18047488599811767,-0.3454600807271816,-0.3271858006318172,-0.29933738357181305,-0.2484549394637766,-0.1823985600901829,-0.10572938727526654,-0.03186757040083676,0.00792955116441226,0.049233361871200705
SSP585,Interactive,IFE,0,2072,-0.18738050482294644,-0.3562636848598405,-0.33786872274343194,-0.30896544065395565,-0.25736888302276184,-0.1893343088070497,-0.11014858329124289,-0.033581025604120525,0.007699835816756739,0.050776882729583035
SSP585,Interactive,IFE,0,2073,-0.1943667562987721,-0.3669035873440371,-0.3475084775563645,-0.3185541877916339,-0.266259959907169,-0.1962758552981947,-0.11466941380889761,-0.03533653203433268,0.007438890805903022,0.05233900344682383
SSP585,Interactive,IFE,0,2074,-0.20142942670598973,-0.3775075270655407,-0.3576129368252153,-0.32799367671075147,-0.27508070019073516,-0.2033235967447357,-0.11923128772947023,-0.037178866463866235,0.007145983240822122,0.05391988250879768
SSP585,Interactive,IFE,0,2075,-0.20856425736102924,-0.3880664317488763,-0.3677424569070264,-0.33771949262369017,-0.2840816563400085,-0.21048181411742606,-0.12357978356940352,-0.03909283261859918,0.006820394697940651,0.05551969860775271
SSP585,Interactive,IFE,0,2076,-0.21308115161568497,-0.3950854632696668,-0.3726559332351638,-0.3453247768612412,-0.29120709604195305,-0.2158813144973754,-0.12389219958425654,-0.038892942470475145,0.008537679163825097,0.05911630559403738
SSP585,Interactive,IFE,0,2077,-0.2201911949119001,-0.4056803149801921,-0.38319693595556475,-0.3555187547479058,-0.2998860275402342,-0.22278229960275958,-0.12766079159359964,-0.04067046005225667,0.008560026043174778,0.06088668412064624
SSP585,Interactive,IFE,0,2078,-0.22735501321235552,-0.41664586299470396,-0.39373070236009944,-0.36550936747709395,-0.3081616186153336,-0.2298934783419454,-0.13213025132964742,-0.04236448960377561,0.008602771086166873,0.06267564691977469
SSP585,Interactive,IFE,0,2079,-0.23456827726926888,-0.4275830552380457,-0.40425013591325115,-0.37557404701559605,-0.31745874654226475,-0.23682462365347579,-0.1368936211370127,-0.04414222326606097,0.008668854553009206,0.06449123114904262
SSP585,Interactive,IFE,0,2080,-0.24182665510996915,-0.43848445457637525,-0.414748286953532,-0.38572520565961904,-0.32674200403519615,-0.2442897697170957,-0.1417128659934877,-0.04594200069996058,0.008761339572768909,0.0663339738764881
SSP585,Interactive,IFE,0,2081,-0.2458472163771913,-0.44689518900725617,-0.42226349086737436,-0.3926144031431036,-0.33214945407883883,-0.24884130577408287,-0.1421029721240647,-0.04492844816228172,0.012715416070823039,0.07078042157858369
SSP585,Interactive,IFE,0,2082,-0.2530211483943401,-0.45782659731968933,-0.4327367225529731,-0.4028161454860815,-0.3399862348556311,-0.25579935779254476,-0.14645190878711678,-0.04648599366791934,0.013164326616035817,0.07283422584020677
SSP585,Interactive,IFE,0,2083,-0.2602230289709707,-0.46873460918435067,-0.4422299063271646,-0.41298154561446937,-0.34860114952416904,-0.2628348150621222,-0.15094438775413477,-0.04802915927464257,0.013666903521522054,0.07674356702963517
SSP585,Interactive,IFE,0,2084,-0.267448650536544,-0.47918935120820394,-0.4522705126827251,-0.42288207328062566,-0.3577122777748048,-0.2694084717981636,-0.15565532404854437,-0.049554444751848295,0.014227394996576381,0.08147616216078846
SSP585,Interactive,IFE,0,2085,-0.27469383785999724,-0.4893976272725148,-0.4621133260870781,-0.432743461463215,-0.3665408723331055,-0.2759942421296593,-0.1604089553828604,-0.05105827727100612,0.014850203108520544,0.08650664632317577
SSP585,Interactive,IFE,0,2086,-0.27821269626733014,-0.49644426333690206,-0.46788797969900353,-0.4395844866867351,-0.37069874685338366,-0.2797332981750847,-0.16187472771182748,-0.047554569512283894,0.024898641054335497,0.09458000639535895
SSP585,Interactive,IFE,0,2087,-0.2853354558817941,-0.5063635840295079,-0.4780169916364306,-0.44921616668287023,-0.3786243103984156,-0.28660711476065304,-0.16599853258779962,-0.04860807054399086,0.02835026271053775,0.0973290323351732
SSP585,Interactive,IFE,0,2088,-0.2924629311949668,-0.5159123332712324,-0.48818523754635834,-0.45821344713020196,-0.38660544997648505,-0.29351584451301926,-0.16940169202228278,-0.049635462453835974,0.0297160488948734,0.10012238057989786
SSP585,Interactive,IFE,0,2089,-0.2995912161888489,-0.5247763381525616,-0.49828828632150934,-0.4674003866708265,-0.39434405394344973,-0.30042552514287096,-0.17365163136904188,-0.050607355011018554,0.029964604732892575,0.10296053172387672
SSP585,Interactive,IFE,0,2090,-0.3067164631411471,-0.5352044462150611,-0.5083210127822744,-0.47605450775112057,-0.4021748527787057,-0.3073906743493139,-0.17803975933638874,-0.05151926775176223,0.030218747553706016,0.10584397647950711
SSP585,Interactive,IFE,0,2091,-0.3096531992850452,-0.5416444993324739,-0.5160826868533652,-0.4799863406227637,-0.4068144177233187,-0.3108844432812506,-0.17630732627044626,-0.04745508827932985,0.03664436021646325,0.1105417134955868
SSP585,Interactive,IFE,0,2092,-0.31662797324488245,-0.5518164293091669,-0.5260960154461298,-0.4884990536455667,-0.41399078031707925,-0.31607904962108646,-0.1803846900605675,-0.0486718592436389,0.03791559762817313,0.11359238329512947
SSP585,Interactive,IFE,0,2093,-0.32358739025972794,-0.5619019370209631,-0.535958224705972,-0.4975095538789286,-0.42166016914353743,-0.32263843953021504,-0.18430090239229763,-0.04854014427116345,0.03865770043421136,0.11669257776754138
SSP585,Interactive,IFE,0,2094,-0.33052796926172523,-0.5718965740275956,-0.5455341189246474,-0.507124426488362,-0.42938391573005524,-0.3296713181381846,-0.18804310753669978,-0.04834296379869131,0.03942268814439407,0.1198429127061085
SSP585,Interactive,IFE,0,2095,-0.33744630485263305,-0.5817960792912836,-0.5546925737611025,-0.5160715148488726,-0.43769030808119025,-0.3359961936040105,-0.19232061845467585,-0.048774440881843815,0.04021206903257601,0.12304401605675862
SSP585,Interactive,IFE,0,2096,-0.3396762523426258,-0.5894567477271624,-0.5592714121401704,-0.5209416240508767,-0.4422749120045487,-0.337580817050594,-0.19152317334515112,-0.043517629573366294,0.05115187669658861,0.12851071682944976
SSP585,Interactive,IFE,0,2097,-0.34638459772165187,-0.5990381505249689,-0.5672963233297087,-0.5300001801882772,-0.45048033236046003,-0.3443588527550151,-0.19543728186664422,-0.04315623935003347,0.0533002660453366,0.13384950691745184
SSP585,Interactive,IFE,0,2098,-0.3530600875181207,-0.608105360699744,-0.5762902127942416,-0.5389478189803769,-0.4587068401643195,-0.35120328441389737,-0.19911474841064955,-0.04193721960240246,0.056305827840311524,0.14045667427745312
SSP585,Interactive,IFE,0,2099,-0.3596997750987846,-0.6170143227129317,-0.5834335860257813,-0.5474357691129604,-0.46665050955314047,-0.3580035724710388,-0.2027500560400208,-0.04146332847889407,0.06075243252734822,0.14560790878235377
SSP585,Interactive,IFE,0,2100,-0.3663007987576946,-0.625795999540364,-0.5905993062974445,-0.5558233745693288,-0.4746707767273165,-0.364746233841548,-0.206521754331143,-0.04102135680439234,0.06546887058237676,0.1499839051432753
SSP585,Interactive,IFE,1,2021,-1.469976883595736e-4,-3.311464778768536e-4,-3.0416211738419906e-4,-2.6264680630788684e-4,-2.0722027313313518e-4,-1.420467778983081e-4,-7.984675380937056e-5,-2.594757060733199e-5,8.549902479915076e-6,3.8517729316606094e-5
SSP585,Interactive,IFE,1,2022,-4.4701310053707477e-4,-9.91310375790294e-4,-8.987314761875142e-4,-8.093928674887563e-4,-6.141258605868727e-4,-4.322315088519102e-4,-2.453595736559844e-4,-8.735760176635793e-5,7.803841725628554e-6,7.90140507047231e-5
SSP585,Interactive,IFE,1,2023,-9.044512020423001e-4,-0.0020312729917485394,-0.0018686792681068154,-0.0016455287898876738,-0.001250999952493087,-8.765110257067943e-4,-4.933950532204634e-4,-1.5744600166922582e-4,2.949785792428764e-5,1.6929471615628722e-4
SSP585,Interactive,IFE,1,2024,-0.001523636446462917,-0.0034471001011155914,-0.003203797373198436,-0.0028046299911311024,-0.0021638096984119837,-0.0014806387964592105,-7.886812595785386e-4,-2.4038247667591549e-4,1.1880936368604522e-4,3.4406962259408383e-4
SSP585,Interactive,IFE,1,2025,-0.002308802698992918,-0.00528736661885357,-0.004903804196969569,-0.0042689107024616035,-0.003260317775453686,-0.0022516898194077095,-0.0011882191406723808,-3.344445903993076e-4,2.153423570702693e-4,4.834022119531251e-4
SSP585,Interactive,IFE,1,2026,-0.0033028288075861445,-0.007537887600736962,-0.006990924844442975,-0.006134412174790493,-0.00468847913369505,-0.0032283371807019234,-0.001721173824633021,-5.032325435943119e-4,2.617282099666828e-4,7.937099860865824e-4
SSP585,Interactive,IFE,1,2027,-0.004445551441571771,-0.010142783820950574,-0.009446636419976373,-0.00832281961107304,-0.006327662951132712,-0.004318563801169073,-0.0023266838203603035,-5.97487306840061e-4,3.7833311867080263e-4,0.0011537729421342065
SSP585,Interactive,IFE,1,2028,-0.005768454227439546,-0.013195346361862315,-0.012222299734477143,-0.010791711467828313,-0.008220023058326698,-0.005607768860709461,-0.0029437784529484645,-7.835036164603002e-4,4.926328740562866e-4,0.0014965463705863204
SSP585,Interactive,IFE,1,2029,-0.007275358729713188,-0.016632269308986137,-0.015381534248748885,-0.013672712636144158,-0.0103498507151992,-0.007029691740629396,-0.003705313690740175,-9.631198176171186e-4,5.596178546255157e-4,0.0019024580640523256
SSP585,Interactive,IFE,1,2030,-0.008969932668185798,-0.02047858653285269,-0.018839581786745836,-0.01688771215159528,-0.01280338829998523,-0.008667965269193723,-0.0046352904420331464,-0.0011729501436843256,6.125690217224955e-4,0.0022967241830975814
SSP585,Interactive,IFE,1,2031,-0.010931735485519067,-0.02483101935181909,-0.02293095028372444,-0.020547513633560444,-0.015543009997449092,-0.010532018573467916,-0.005636046349211804,-0.0015228954197680443,6.58250751974553e-4,0.0027201020099276996
SSP585,Interactive,IFE,1,2032,-0.013025219742638261,-0.02962851566582783,-0.027238929953458297,-0.02436487279727435,-0.018491046507412956,-0.012522470931923546,-0.0066195714169735576,-0.001877827561170296,8.213995319255375e-4,0.0032168999370783646
SSP585,Interactive,IFE,1,2033,-0.015316643407803698,-0.034850479596851114,-0.03205418283933734,-0.028623100264758894,-0.021724953932394597,-0.014690502406447536,-0.0077819713051124895,-0.0022349302507047135,9.305475925449375e-4,0.003793750523997702
SSP585,Interactive,IFE,1,2034,-0.017808865102276084,-0.04049352665058487,-0.037199262640806606,-0.0332225688525775,-0.025295323621508464,-0.017013952812976074,-0.009120542603421017,-0.002618922927907174,0.0011088241066684653,0.004283257751837004
SSP585,Interactive,IFE,1,2035,-0.020504549697199503,-0.04651679036187303,-0.04256095003638745,-0.03812238822099323,-0.029102053767504493,-0.019679127388784856,-0.010501737626824298,-0.003067624894491705,0.0013402306219323912,0.0047606759570526305
SSP585,Interactive,IFE,1,2036,-0.023515530207097735,-0.052979444798206037,-0.0485289648044059,-0.04352673953940556,-0.03323723926571315,-0.02250819326238379,-0.012119471199215914,-0.003689503165052809,0.001384192537528596,0.005119610168163617
SSP585,Interactive,IFE,1,2037,-0.026635310893356023,-0.05973465773141119,-0.054631742447572094,-0.0491911258604214,-0.03750765815376064,-0.025613186662721166,-0.013785047954289087,-0.004300284271987974,0.0016136981399735178,0.005692346922518324
SSP585,Interactive,IFE,1,2038,-0.029963756573975653,-0.06684908191584238,-0.06110885072997368,-0.05504705461809124,-0.042033020739843135,-0.028689517123469843,-0.015574979941938988,-0.004854599721743912,0.0018636228339128258,0.006316301883714917
SSP585,Interactive,IFE,1,2039,-0.03350247012864027,-0.07433899006880633,-0.06803429211209933,-0.06139982023643646,-0.046919631915244175,-0.032080604918577116,-0.01744566201725814,-0.0054975573477443855,0.0021134373149087485,0.006966852411594599
SSP585,Interactive,IFE,1,2040,-0.03725283390053369,-0.0822723415825711,-0.07535493871223327,-0.06810542045404815,-0.052140223396863306,-0.03579731726136626,-0.019394439746835634,-0.006231741590103645,0.002384928416516046,0.0076500785228334894
SSP585,Interactive,IFE,1,2041,-0.04130444245545861,-0.09066943559517848,-0.08321802268717099,-0.07527637016421583,-0.057507205840718334,-0.03955721192452155,-0.02166708132555109,-0.007147718440911563,0.002656591342926783,0.008372619553448273
SSP585,Interactive,IFE,1,2042,-0.045478137005007135,-0.09931314221905922,-0.09142065535665617,-0.08264773153047228,-0.06317690378314739,-0.0435831461368239,-0.02396653649109942,-0.007830760232103636,0.002516429504753004,0.008966586957950535
SSP585,Interactive,IFE,1,2043,-0.04986320271220812,-0.10829898102119034,-0.09998298729235042,-0.09029816217055218,-0.06910139958846356,-0.04771106275034781,-0.02623260950543438,-0.008696457551580468,0.0022051009174423545,0.00954615977193298
SSP585,Interactive,IFE,1,2044,-0.05445988133880708,-0.11763495835243111,-0.10889221654662118,-0.09803600555132767,-0.07516091093518401,-0.052223491851674464,-0.028921908359672205,-0.009642106547389418,0.0018990647734258204,0.01010704576668561
SSP585,Interactive,IFE,1,2045,-0.05926818358895258,-0.12730910182085822,-0.11778428759839188,-0.10604165075697577,-0.08171458847194668,-0.056720250210886,-0.031469469354436425,-0.010614859658674612,0.0016841669939486694,0.010758597027193348
SSP585,Interactive,IFE,1,2046,-0.06426638896631265,-0.13725456550799203,-0.12691362760759778,-0.11448867484089,-0.08823030949539254,-0.061499550780148404,-0.0343398862907473,-0.011688756713149038,0.001745163737165779,0.01155944902034803
SSP585,Interactive,IFE,1,2047,-0.06947466956055792,-0.14753589339946482,-0.13632057768354278,-0.1230811966283928,-0.09530909092295778,-0.06644392241038416,-0.03730938792729949,-0.012732540935929957,0.00214805661166726,0.01251643188274749
SSP585,Interactive,IFE,1,2048,-0.07488894654667455,-0.15809356728844817,-0.14624977215356325,-0.13192590915464758,-0.10242837933590396,-0.07153868187611345,-0.04050402332927347,-0.013905821108283384,0.002612776111971886,0.013651243126659064
SSP585,Interactive,IFE,1,2049,-0.08050812742488944,-0.16864908900032125,-0.15651785912161176,-0.14101663898314004,-0.109989996253023,-0.07694011917662796,-0.04388445480525274,-0.015118440409177978,0.0026283654854159415,0.01426403410313392
SSP585,Interactive,IFE,1,2050,-0.08633089490746759,-0.1798976062191597,-0.16706307714749563,-0.15075281999275125,-0.11765762073338987,-0.08258802871985321,-0.04742457498733499,-0.016378234304254845,0.0027227337092761094,0.015161293385928186
SSP585,Interactive,IFE,1,2051,-0.09210967184542085,-0.1910795765942323,-0.1773209269408727,-0.16042787089195204,-0.12519832848586282,-0.08819423297449352,-0.05087962646249858,-0.017623103655837587,0.003060301243186645,0.015798962425436765
SSP585,Interactive,IFE,1,2052,-0.09828032880860016,-0.20280822071920393,-0.18827221778189598,-0.17062359207813593,-0.13340502569960122,-0.09417488904559168,-0.05462787106410699,-0.018989434209444378,0.003551072419310533,0.016499669757284636
SSP585,Interactive,IFE,1,2053,-0.10464325769122862,-0.21467650095458993,-0.19945344209389315,-0.1810254925100403,-0.14172620410112224,-0.10029557291912977,-0.05823546915121039,-0.02056000074422439,0.004013581374153507,0.01715171097190263
SSP585,Interactive,IFE,1,2054,-0.1111960854367281,-0.2267391410273267,-0.21084946705281182,-0.19164150304878874,-0.15023715875072746,-0.10659768016388643,-0.06206580969282213,-0.021974135877449282,0.00450946896913222,0.017812642367796276
SSP585,Interactive,IFE,1,2055,-0.11793623365689776,-0.23900664940598526,-0.2224486185205138,-0.20213834462766866,-0.1591539342290495,-0.11300220991265425,-0.06615113614992474,-0.023477121216213356,0.005021615221177286,0.01846388473077941
SSP585,Interactive,IFE,1,2056,-0.12432022606737303,-0.2508483037419437,-0.23315247655813237,-0.21234625707445434,-0.1675690285506279,-0.1190742605756483,-0.06988541898028772,-0.02479922196268308,0.005282214794439269,0.01950905696651184
SSP585,Interactive,IFE,1,2057,-0.1313428724388802,-0.2634105098743138,-0.24495922096388412,-0.22301984535813466,-0.17653444912186894,-0.12594372988234204,-0.07426899017141972,-0.026497638607314095,0.0052931913979279285,0.02039593127149242
SSP585,Interactive,IFE,1,2058,-0.13853689849004425,-0.27613088836582944,-0.25690893005856746,-0.23382515331350875,-0.18592692698992208,-0.13294225790033326,-0.07850906804944738,-0.02802028866612085,0.005277753177351397,0.021285647464581312
SSP585,Interactive,IFE,1,2059,-0.14589877427709363,-0.28899532778412373,-0.2689821362330723,-0.2451437054365212,-0.19555031589100993,-0.13992035880968384,-0.08326447600180795,-0.02989284197660898,0.0052345564651587176,0.022177082546620347
SSP585,Interactive,IFE,1,2060,-0.1534247953481317,-0.3019896459863056,-0.28117673134573207,-0.25664100787198607,-0.20528730525325786,-0.14729616955373553,-0.08802683613960777,-0.031815550313448675,0.005162285810857311,0.023599151141078745
SSP585,Interactive,IFE,1,2061,-0.16020549677741458,-0.31413400702291777,-0.29237648257951415,-0.2671661153714146,-0.21339063012818757,-0.15335676875285442,-0.09168156473497205,-0.03325508342519055,0.0054471137159231514,0.02554815466351086
SSP585,Interactive,IFE,1,2062,-0.16793288721649657,-0.3272478012103697,-0.30508472791251295,-0.27880731898680766,-0.22243710861308963,-0.16076935323080244,-0.09660803255264802,-0.03476428710855844,0.005386303699355019,0.026988290391239417
SSP585,Interactive,IFE,1,2063,-0.17580454922714606,-0.3404441570808612,-0.31789702256927993,-0.2905626918663107,-0.23202485871931725,-0.1682327109492428,-0.10171180997045942,-0.036571717322624674,0.005299112819024231,0.027387574481118837
SSP585,Interactive,IFE,1,2064,-0.1838160285746817,-0.3537090844089475,-0.3307842200669377,-0.3023271943737151,-0.24196464934628906,-0.17590181595211551,-0.10641776138909734,-0.03787956520075436,0.005184641747726503,0.029013709457832337
SSP585,Interactive,IFE,1,2065,-0.19196274094982546,-0.367028694575338,-0.34311422215907994,-0.31412193489424217,-0.25195702477042314,-0.1837336393961712,-0.11121122459973812,-0.03914340478901298,0.006110916837172072,0.03085084103791748
SSP585,Interactive,IFE,1,2066,-0.19903870426129633,-0.37917744603147513,-0.3548570584173128,-0.3248414412352742,-0.2606005240018118,-0.19016154540619967,-0.11542637515107831,-0.03998604091997112,0.006541193711846134,0.032503208241782634
SSP585,Interactive,IFE,1,2067,-0.20732788239083866,-0.39247844306449087,-0.36722826614943194,-0.33676943702516743,-0.2707038042628476,-0.198064085610819,-0.12030730793220926,-0.04230487314060752,0.007234674228980246,0.034472860357665794
SSP585,Interactive,IFE,1,2068,-0.21573160692073967,-0.4057904256430544,-0.3796129939414292,-0.3488224002830355,-0.2808943579982248,-0.20595222479801956,-0.12554829500572018,-0.04360860039416595,0.007405889572035992,0.035689489423916955
SSP585,Interactive,IFE,1,2069,-0.2242448173921816,-0.4191003749768688,-0.3919999912638651,-0.3610321420636395,-0.29128345364865754,-0.21392131412792809,-0.1309439748233763,-0.044771640600842065,0.007572690159055667,0.03705758562772502
SSP585,Interactive,IFE,1,2070,-0.23286237305229762,-0.4323955183042948,-0.4043782408594201,-0.3732735247794038,-0.3018444006619895,-0.2220897671048525,-0.13643143088231643,-0.04550117414464667,0.007718201996907802,0.039669192005936535
SSP585,Interactive,IFE,1,2071,-0.24006692490094417,-0.44421465624312334,-0.41601489485138327,-0.3833750302164513,-0.3106761480366059,-0.22872326607849092,-0.13972503933248942,-0.046847071325360305,0.00832651642354259,0.04262074058416774
SSP585,Interactive,IFE,1,2072,-0.24877160211305505,-0.4573590232051324,-0.4283323809536915,-0.3955032484523777,-0.32069788971454743,-0.2367079369475924,-0.14515021490348345,-0.047742165804890456,0.008436808169267356,0.0442279983384979
SSP585,Interactive,IFE,1,2073,-0.2575603939624249,-0.4704496916333386,-0.4406100325742602,-0.407625591437214,-0.3311635634446747,-0.2446711039851836,-0.15062484279595945,-0.048126607146535536,0.008537637249747678,0.045500825568757314
SSP585,Interactive,IFE,1,2074,-0.26642795523394347,-0.48347528638346604,-0.4528094676667551,-0.4197314489790194,-0.34168391404495535,-0.2530070533599937,-0.15573298798941868,-0.04936265443993976,0.008628871808348136,0.04676836414871175
SSP585,Interactive,IFE,1,2075,-0.27536890975329376,-0.4964247880856241,-0.46490264201114184,-0.431810453329722,-0.35222454373398115,-0.2616270078061756,-0.16054653398733248,-0.05028684135356351,0.00871039898335971,0.04804688060396188
SSP585,Interactive,IFE,1,2076,-0.28253695898893794,-0.5064209995913228,-0.4762717588629761,-0.44129078174342146,-0.3611679609489913,-0.2676145142668065,-0.1628642750229832,-0.05171323778250529,0.009563246922840104,0.0522095895587157
SSP585,Interactive,IFE,1,2077,-0.291517942983444,-0.5190949425659293,-0.48822317708948415,-0.45316973944432265,-0.37174090141666183,-0.27586924392031786,-0.16754838764057853,-0.053237143948994196,0.01063909402395206,0.053713682472926516
SSP585,Interactive,IFE,1,2078,-0.3005535812987732,-0.531646624938781,-0.5000863481801516,-0.4649899826740456,-0.38205657300561546,-0.2841815044566956,-0.17287757595100153,-0.05482205551881576,0.011832667595893031,0.05529427733519508
SSP585,Interactive,IFE,1,2079,-0.3096385117637179,-0.5440664805716698,-0.5115453098304162,-0.47668880041485034,-0.392265550644489,-0.29244286631269983,-0.17826934743822118,-0.05640551782374048,0.01315503928884044,0.05935237819064531
