ssp,spec,estimator,L,ISO_C3,delta_2100
SSP126,Interactive,IFE,1,HND,-0.17059633957980713
SSP126,Interactive,IFE,1,HRV,-0.06836855991223378
SSP126,Interactive,IFE,1,HTI,-0.20942164686396558
SSP126,Interactive,IFE,1,HUN,-0.04260390229757627
SSP126,Interactive,IFE,1,IDN,-0.08972958885165727
SSP126,Interactive,IFE,1,IND,-0.25920571437292805
SSP126,Interactive,IFE,1,IRL,-0.02331733131862368
SSP126,Interactive,IFE,1,IRN,-0.12093260590585264
SSP126,Interactive,IFE,1,IRQ,-0.23995459902559468
SSP126,Interactive,IFE,1,ISL,0.11040159549534967
SSP126,Interactive,IFE,1,ISR,-0.04837612907358524
SSP126,Interactive,IFE,1,ITA,-0.08940818293121633
SSP126,Interactive,IFE,1,JOR,-0.1731539955592748
SSP126,Interactive,IFE,1,JPN,-0.09063366275580897
SSP126,Interactive,IFE,1,KAZ,0.06656808822985294
SSP126,Interactive,IFE,1,KEN,-0.1219475145610982
SSP126,Interactive,IFE,1,KGZ,0.16379989331854738
SSP126,Interactive,IFE,1,KHM,-0.13218014449039406
SSP126,Interactive,IFE,1,KOR,-0.09708011484781176
SSP126,Interactive,IFE,1,KWT,-0.3024104975914784
SSP126,Interactive,IFE,1,LAO,-0.17626954197647204
SSP126,Interactive,IFE,1,LBN,-0.1294026905602913
SSP126,Interactive,IFE,1,LBR,-0.09412148283937571
SSP126,Interactive,IFE,1,LBY,-0.1877254581834844
SSP126,Interactive,IFE,1,LKA,-0.10277403151881703
SSP126,Interactive,IFE,1,LSO,-0.06526145227008062
SSP126,Interactive,IFE,1,LTU,0.03962223172360613
SSP126,Interactive,IFE,1,LVA,0.05801594372166763
SSP126,Interactive,IFE,1,MAR,-0.17327591314942092
SSP126,Interactive,IFE,1,MDA,-0.0335300280285179
SSP126,Interactive,IFE,1,MDG,-0.10793178518526225
SSP126,Interactive,IFE,1,MEX,-0.0931472914559639
SSP126,Interactive,IFE,1,MLI,-0.3117012177755598
SSP126,Interactive,IFE,1,MMR,-0.16585678890721323
SSP126,Interactive,IFE,1,MNE,-0.04936568644018846
SSP126,Interactive,IFE,1,MNG,0.3021860113041672
SSP126,Interactive,IFE,1,MOZ,-0.15697355870352814
SSP126,Interactive,IFE,1,MRT,-0.30836813916343886
SSP126,Interactive,IFE,1,MWI,-0.13301333679098293
SSP126,Interactive,IFE,1,MYS,-0.042579532329298786
SSP126,Interactive,IFE,1,NAM,-0.2162308228095463
SSP126,Interactive,IFE,1,NER,-0.31424159126578577
SSP126,Interactive,IFE,1,NGA,-0.17982991557626082
SSP126,Interactive,IFE,1,NIC,-0.20679492450922654
SSP126,Interactive,IFE,1,NLD,-0.01330745277988854
SSP126,Interactive,IFE,1,NOR,0.07319986282205182
SSP126,Interactive,IFE,1,NPL,-0.13878810782368312
SSP126,Interactive,IFE,1,NZL,-0.056116889536979464
SSP126,Interactive,IFE,1,OMN,-0.31220518414659515
SSP126,Interactive,IFE,1,PAK,-0.23408134492814292
SSP126,Interactive,IFE,1,PAN,-0.10945977344098079
SSP126,Interactive,IFE,1,PER,-0.1270584727870806
SSP126,Interactive,IFE,1,PHL,-0.0686067519289223
SSP126,Interactive,IFE,1,PNG,-0.07487049833378845
SSP126,Interactive,IFE,1,POL,0.005212281211714576
SSP126,Interactive,IFE,1,PRT,-0.0979087508741846
SSP126,Interactive,IFE,1,PRY,-0.19554232862034449
SSP126,Interactive,IFE,1,ROU,-0.025591821827360417
SSP126,Interactive,IFE,1,RUS,0.13588952817079902
SSP126,Interactive,IFE,1,RWA,-0.11266915419643908
SSP126,Interactive,IFE,1,SAU,-0.2913646681916148
SSP126,Interactive,IFE,1,SDN,-0.3198798446460671
SSP126,Interactive,IFE,1,SEN,-0.28484939459074776
SSP126,Interactive,IFE,1,SLB,-0.007865387843462357
SSP126,Interactive,IFE,1,SLE,-0.11198551124426981
SSP126,Interactive,IFE,1,SRB,-0.03379119470080871
SSP126,Interactive,IFE,1,SUR,-0.29433204279041403
SSP126,Interactive,IFE,1,SVK,-0.006628745509588807
SSP126,Interactive,IFE,1,SWE,0.057792858859502694
SSP126,Interactive,IFE,1,SWZ,-0.09808333249603096
SSP126,Interactive,IFE,1,TCD,-0.2718874586927972
SSP126,Interactive,IFE,1,TGO,-0.15984954550950448
SSP126,Interactive,IFE,1,THA,-0.1754547916664312
SSP126,Interactive,IFE,1,TJK,0.12011643269893857
SSP126,Interactive,IFE,1,TKM,-0.15223463237366452
SSP126,Interactive,IFE,1,TUN,-0.17114810059777685
SSP126,Interactive,IFE,1,TUR,-0.06799640985519617
SSP126,Interactive,IFE,1,TZA,-0.1362634963026622
SSP126,Interactive,IFE,1,UGA,-0.12798103385315596
SSP126,Interactive,IFE,1,UKR,-0.012654095217582428
SSP126,Interactive,IFE,1,URY,-0.08198117128950999
SSP126,Interactive,IFE,1,USA,-0.0840539156685497
SSP126,Interactive,IFE,1,UZB,-0.056350512071728476
SSP126,Interactive,IFE,1,VNM,-0.16267734849675353
SSP126,Interactive,IFE,1,VUT,-0.05454483751521344
SSP126,Interactive,IFE,1,YEM,-0.26024842023242334
SSP126,Interactive,IFE,1,ZAF,-0.11629221298725545
SSP126,Interactive,IFE,1,ZMB,-0.14530041679535166
SSP126,Interactive,IFE,1,ZWE,-0.14602811568364238
SSP126,Interactive,AFE,2,AFG,0.052830523324932877
SSP126,Interactive,AFE,2,AGO,-0.08435961194314068
SSP126,Interactive,AFE,2,ALB,-0.029470644451267902
SSP126,Interactive,AFE,2,ARE,-0.2474029164313728
SSP126,Interactive,AFE,2,ARG,-0.03873565851555949
SSP126,Interactive,AFE,2,ARM,0.09236421069902967
SSP126,Interactive,AFE,2,AUS,-0.04546156937975354
SSP126,Interactive,AFE,2,AUT,0.0314776158900425
SSP126,Interactive,AFE,2,AZE,0.008463325900729401
SSP126,Interactive,AFE,2,BDI,-0.02727507349079894
SSP126,Interactive,AFE,2,BEL,0.012272552599254638
SSP126,Interactive,AFE,2,BEN,-0.13482526567483688
SSP126,Interactive,AFE,2,BFA,-0.19564318380114365
SSP126,Interactive,AFE,2,BGD,-0.1608434022238714
SSP126,Interactive,AFE,2,BGR,0.0018803422587789775
SSP126,Interactive,AFE,2,BHS,-0.07377040659116618
SSP126,Interactive,AFE,2,BIH,0.0038482310559420085
SSP126,Interactive,AFE,2,BLR,0.08810339019893676
SSP126,Interactive,AFE,2,BLZ,-0.11338163255987499
SSP126,Interactive,AFE,2,BOL,0.060374317279479284
SSP126,Interactive,AFE,2,BRA,-0.08506011958262183
SSP126,Interactive,AFE,2,BTN,-0.0173656040792749
SSP126,Interactive,AFE,2,BWA,-0.13287884376448889
SSP126,Interactive,AFE,2,CAF,-0.08896463154789502
SSP126,Interactive,AFE,2,CAN,0.07387855873016691
SSP126,Interactive,AFE,2,CHE,0.03880905273012791
SSP126,Interactive,AFE,2,CHL,0.0018593983290902116
SSP126,Interactive,AFE,2,CHN,-0.059168456562251226
SSP126,Interactive,AFE,2,CIV,-0.09422136079464227
SSP126,Interactive,AFE,2,CMR,-0.062201037726743014
SSP126,Interactive,AFE,2,COD,-0.07429309113932014
SSP126,Interactive,AFE,2,COG,-0.07167480215165623
SSP126,Interactive,AFE,2,COL,-0.03783682403906763
SSP126,Interactive,AFE,2,CPV,-0.12629942328583366
SSP126,Interactive,AFE,2,CRI,-0.09459278924614778
SSP126,Interactive,AFE,2,CUB,-0.10391534234327382
SSP126,Interactive,AFE,2,CZE,0.04483693972760361
SSP126,Interactive,AFE,2,DEU,0.032640382131914336
SSP126,Interactive,AFE,2,DNK,0.0430982562937674
SSP126,Interactive,AFE,2,DOM,-0.13473744639151952
SSP126,Interactive,AFE,2,DZA,-0.07756946074264148
SSP126,Interactive,AFE,2,ECU,0.2317323262465094
SSP126,Interactive,AFE,2,EGY,-0.13542348373476465
SSP126,Interactive,AFE,2,ESP,-0.032115845127017484
SSP126,Interactive,AFE,2,EST,0.1462179411079978
SSP126,Interactive,AFE,2,ETH,-0.07794772822294183
SSP126,Interactive,AFE,2,FIN,0.22414470376287565
SSP126,Interactive,AFE,2,FJI,-0.05113253327029754
SSP126,Interactive,AFE,2,FRA,0.006235628887403699
SSP126,Interactive,AFE,2,GAB,-0.04397791960688535
SSP126,Interactive,AFE,2,GBR,0.01757431923764563
SSP126,Interactive,AFE,2,GEO,0.025836869012158203
SSP126,Interactive,AFE,2,GHA,-0.10421674527105662
SSP126,Interactive,AFE,2,GIN,-0.10246760938937438
SSP126,Interactive,AFE,2,GNB,-0.1796772023749491
SSP126,Interactive,AFE,2,GNQ,-0.02200301152032169
SSP126,Interactive,AFE,2,GRC,-0.052189989563616646
SSP126,Interactive,AFE,2,GTM,-0.0630826108085244
SSP126,Interactive,AFE,2,GUY,-0.13377140978889213
SSP126,Interactive,AFE,2,HND,-0.0960374869981081
SSP126,Interactive,AFE,2,HRV,-0.0030195808792669032
SSP126,Interactive,AFE,2,HTI,-0.13632397175279187
SSP126,Interactive,AFE,2,HUN,0.020287459331289615
SSP126,Interactive,AFE,2,IDN,-0.06731910338857283
SSP126,Interactive,AFE,2,IND,-0.1612953897653273
SSP126,Interactive,AFE,2,IRL,0.0011780202985363086
SSP126,Interactive,AFE,2,IRN,-0.04510043259274776
SSP126,Interactive,AFE,2,IRQ,-0.16123322246026872
SSP126,Interactive,AFE,2,ISL,0.12862745674839204
SSP126,Interactive,AFE,2,ISR,-0.02620033764382057
SSP126,Interactive,AFE,2,ITA,-0.023309627633447794
SSP126,Interactive,AFE,2,JOR,-0.0968489743580544
SSP126,Interactive,AFE,2,JPN,-0.025405255050181985
SSP126,Interactive,AFE,2,KAZ,0.1582623094040172
SSP126,Interactive,AFE,2,KEN,-0.07140971046365696
SSP126,Interactive,AFE,2,KGZ,0.2144467862818169
SSP126,Interactive,AFE,2,KHM,-0.08844759102261412
SSP126,Interactive,AFE,2,KOR,-0.042271921942784174
SSP126,Interactive,AFE,2,KWT,-0.2330320420797951
SSP126,Interactive,AFE,2,LAO,-0.0952960234738337
SSP126,Interactive,AFE,2,LBN,-0.07338515593196993
SSP126,Interactive,AFE,2,LBR,-0.056063618057252684
SSP126,Interactive,AFE,2,LBY,-0.11729207299601929
SSP126,Interactive,AFE,2,LKA,-0.07304824330460291
SSP126,Interactive,AFE,2,LSO,-0.00437102387393884
SSP126,Interactive,AFE,2,LTU,0.08621273403816754
SSP126,Interactive,AFE,2,LVA,0.10298749111774441
SSP126,Interactive,AFE,2,MAR,-0.09185408887341451
SSP126,Interactive,AFE,2,MDA,0.029583643794848458
SSP126,Interactive,AFE,2,MDG,-0.054011282894008916
SSP126,Interactive,AFE,2,MEX,-0.02964328711355735
SSP126,Interactive,AFE,2,MLI,-0.22402233703191654
SSP126,Interactive,AFE,2,MMR,-0.08974196378116583
SSP126,Interactive,AFE,2,MNE,-0.0012701470740329457
SSP126,Interactive,AFE,2,MNG,0.4073410916290292
SSP126,Interactive,AFE,2,MOZ,-0.09078261873693172
SSP126,Interactive,AFE,2,MRT,-0.24361635774416912
SSP126,Interactive,AFE,2,MWI,-0.07321024238952001
SSP126,Interactive,AFE,2,MYS,-0.05545302690363085
SSP126,Interactive,AFE,2,NAM,-0.13500568616641517
SSP126,Interactive,AFE,2,NER,-0.2353734763578662
SSP126,Interactive,AFE,2,NGA,-0.10668743866794494
SSP126,Interactive,AFE,2,NIC,-0.12557880186208958
SSP126,Interactive,AFE,2,NLD,0.016002661273243124
SSP126,Interactive,AFE,2,NOR,0.087143459192772
SSP126,Interactive,AFE,2,NPL,-0.07744125958804027
SSP126,Interactive,AFE,2,NZL,-0.01716298151557505
SSP126,Interactive,AFE,2,OMN,-0.2469922621308165
SSP126,Interactive,AFE,2,PAK,-0.14725387210967378
SSP126,Interactive,AFE,2,PAN,-0.07517322639965496
SSP126,Interactive,AFE,2,PER,-0.03683432464203751
SSP126,Interactive,AFE,2,PHL,-0.056302033686370434
SSP126,Interactive,AFE,2,PNG,-0.10397563005293242
SSP126,Interactive,AFE,2,POL,0.05308085848651989
SSP126,Interactive,AFE,2,PRT,-0.035971500692571934
SSP126,Interactive,AFE,2,PRY,-0.11144093122811904
SSP126,Interactive,AFE,2,ROU,0.02960727360424764
SSP126,Interactive,AFE,2,RUS,0.20037945350504427
SSP126,Interactive,AFE,2,RWA,-0.05355333577227572
SSP126,Interactive,AFE,2,SAU,-0.2238452009595462
SSP126,Interactive,AFE,2,SDN,-0.24067913981278066
SSP126,Interactive,AFE,2,SEN,-0.21410787466305947
SSP126,Interactive,AFE,2,SLB,-0.12463893096997392
SSP126,Interactive,AFE,2,SLE,-0.07006223791032107
SSP126,Interactive,AFE,2,SRB,0.013947153035577475
SSP126,Interactive,AFE,2,SUR,-0.1988355966647728
SSP126,Interactive,AFE,2,SVK,0.041585616263177805
SSP126,Interactive,AFE,2,SWE,0.1008460757331453
SSP126,Interactive,AFE,2,SWZ,-0.053757226733896935
SSP126,Interactive,AFE,2,TCD,-0.1848032856022661
SSP126,Interactive,AFE,2,TGO,-0.09699556830833922
SSP126,Interactive,AFE,2,THA,-0.10423515375009518
SSP126,Interactive,AFE,2,TJK,0.1575504044681253
SSP126,Interactive,AFE,2,TKM,-0.06086875621798449
SSP126,Interactive,AFE,2,TUN,-0.0952035328466998
SSP126,Interactive,AFE,2,TUR,-0.009001776265217032
SSP126,Interactive,AFE,2,TZA,-0.07833259434487028
SSP126,Interactive,AFE,2,UGA,-0.07247124522277903
SSP126,Interactive,AFE,2,UKR,0.048060638185525306
SSP126,Interactive,AFE,2,URY,-0.04167008123915106
SSP126,Interactive,AFE,2,USA,-0.026863303325609933
SSP126,Interactive,AFE,2,UZB,0.02439860323441856
SSP126,Interactive,AFE,2,VNM,-0.09262134394753674
SSP126,Interactive,AFE,2,VUT,-0.04920756834186746
SSP126,Interactive,AFE,2,YEM,-0.17872864189350546
SSP126,Interactive,AFE,2,ZAF,-0.05123499000875109
SSP126,Interactive,AFE,2,ZMB,-0.07522987434817652
SSP126,Interactive,AFE,2,ZWE,-0.0784400245727187
SSP126,Interactive,IFE,2,AFG,0.03592294054922229
SSP126,Interactive,IFE,2,AGO,-0.15540597365603837
SSP126,Interactive,IFE,2,ALB,-0.07996365172121644
SSP126,Interactive,IFE,2,ARE,-0.32592468695617727
SSP126,Interactive,IFE,2,ARG,-0.08248814794775516
SSP126,Interactive,IFE,2,ARM,0.09331626349360866
SSP126,Interactive,IFE,2,AUS,-0.08018696005157022
SSP126,Interactive,IFE,2,AUT,-0.00385851181528285
SSP126,Interactive,IFE,2,AZE,-0.023224666396007065
SSP126,Interactive,IFE,2,BDI,-0.09437290645579044
SSP126,Interactive,IFE,2,BEL,-0.025709646823175447
SSP126,Interactive,IFE,2,BEN,-0.19217722310061525
SSP126,Interactive,IFE,2,BFA,-0.26791500814639024
SSP126,Interactive,IFE,2,BGD,-0.27436624623358985
SSP126,Interactive,IFE,2,BGR,-0.03266041667643338
SSP126,Interactive,IFE,2,BHS,-0.14122511559089834
SSP126,Interactive,IFE,2,BIH,-0.03608190666100697
SSP126,Interactive,IFE,2,BLR,0.08250413492271824
SSP126,Interactive,IFE,2,BLZ,-0.1662035080837393
SSP126,Interactive,IFE,2,BOL,-0.026484707618319003
SSP126,Interactive,IFE,2,BRA,-0.15529719556645905
SSP126,Interactive,IFE,2,BTN,-0.09658013085991357
SSP126,Interactive,IFE,2,BWA,-0.1868813307702485
SSP126,Interactive,IFE,2,CAF,-0.15838717274808645
SSP126,Interactive,IFE,2,CAN,0.036952351910716885
SSP126,Interactive,IFE,2,CHE,-0.015223225792354689
SSP126,Interactive,IFE,2,CHL,-0.0244057761656592
SSP126,Interactive,IFE,2,CHN,-0.1404853083588442
SSP126,Interactive,IFE,2,CIV,-0.1556763955663183
SSP126,Interactive,IFE,2,CMR,-0.11426180478461867
SSP126,Interactive,IFE,2,COD,-0.14542108335064152
SSP126,Interactive,IFE,2,COG,-0.1377344811916963
SSP126,Interactive,IFE,2,COL,-0.10170278566659652
SSP126,Interactive,IFE,2,CPV,-0.17370255070839036
SSP126,Interactive,IFE,2,CRI,-0.14993403458236532
SSP126,Interactive,IFE,2,CUB,-0.17134151993870161
SSP126,Interactive,IFE,2,CZE,0.018160085082169486
SSP126,Interactive,IFE,2,DEU,0.0012598081887065238
SSP126,Interactive,IFE,2,DNK,0.020747439309821036
SSP126,Interactive,IFE,2,DOM,-0.183389392990443
SSP126,Interactive,IFE,2,DZA,-0.12086881620913947
SSP126,Interactive,IFE,2,ECU,0.2462527284110947
SSP126,Interactive,IFE,2,EGY,-0.19095039131321256
SSP126,Interactive,IFE,2,ESP,-0.07658036185686079
SSP126,Interactive,IFE,2,EST,0.15883902213165646
SSP126,Interactive,IFE,2,ETH,-0.1533977773676719
SSP126,Interactive,IFE,2,FIN,0.26147885931211046
SSP126,Interactive,IFE,2,FJI,-0.07997482836411685
SSP126,Interactive,IFE,2,FRA,-0.03897025071366911
SSP126,Interactive,IFE,2,GAB,-0.10050797755723262
SSP126,Interactive,IFE,2,GBR,-0.00930287142545927
SSP126,Interactive,IFE,2,GEO,0.0035185437254556806
SSP126,Interactive,IFE,2,GHA,-0.16661792943064446
SSP126,Interactive,IFE,2,GIN,-0.17206991329739119
SSP126,Interactive,IFE,2,GNB,-0.2403688584029542
SSP126,Interactive,IFE,2,GNQ,-0.06460216016908626
SSP126,Interactive,IFE,2,GRC,-0.10059437612698185
SSP126,Interactive,IFE,2,GTM,-0.12296330010574652
SSP126,Interactive,IFE,2,GUY,-0.19090344745478982
SSP126,Interactive,IFE,2,HND,-0.1488097771133784
SSP126,Interactive,IFE,2,HRV,-0.046010111105501905
SSP126,Interactive,IFE,2,HTI,-0.1948866568112817
SSP126,Interactive,IFE,2,HUN,-0.00985417152234258
SSP126,Interactive,IFE,2,IDN,-0.11465091970137387
SSP126,Interactive,IFE,2,IND,-0.2686116184266657
SSP126,Interactive,IFE,2,IRL,-0.02683527177486522
SSP126,Interactive,IFE,2,IRN,-0.08960457434444635
SSP126,Interactive,IFE,2,IRQ,-0.22490474643675373
SSP126,Interactive,IFE,2,ISL,0.10707933834226657
SSP126,Interactive,IFE,2,ISR,-0.04030885787320204
SSP126,Interactive,IFE,2,ITA,-0.06797450629997914
SSP126,Interactive,IFE,2,JOR,-0.1433274663631373
SSP126,Interactive,IFE,2,JPN,-0.09350136286161281
SSP126,Interactive,IFE,2,KAZ,0.17399623270342435
SSP126,Interactive,IFE,2,KEN,-0.1395107900267647
SSP126,Interactive,IFE,2,KGZ,0.258957213475024
SSP126,Interactive,IFE,2,KHM,-0.1561400771924325
SSP126,Interactive,IFE,2,KOR,-0.11038641965623075
SSP126,Interactive,IFE,2,KWT,-0.3054351806746074
SSP126,Interactive,IFE,2,LAO,-0.1897877678127412
SSP126,Interactive,IFE,2,LBN,-0.11343465240154571
SSP126,Interactive,IFE,2,LBR,-0.1094211730393373
SSP126,Interactive,IFE,2,LBY,-0.164326205804754
SSP126,Interactive,IFE,2,LKA,-0.15422942958616437
SSP126,Interactive,IFE,2,LSO,-0.06778870782079405
SSP126,Interactive,IFE,2,LTU,0.08003951667041265
SSP126,Interactive,IFE,2,LVA,0.10228188371642921
SSP126,Interactive,IFE,2,MAR,-0.13762626357103902
SSP126,Interactive,IFE,2,MDA,0.005695078868823256
SSP126,Interactive,IFE,2,MDG,-0.11147738669256257
SSP126,Interactive,IFE,2,MEX,-0.08265814462836563
SSP126,Interactive,IFE,2,MLI,-0.30156729470019095
SSP126,Interactive,IFE,2,MMR,-0.177591358366174
SSP126,Interactive,IFE,2,MNE,-0.04447274014946079
SSP126,Interactive,IFE,2,MNG,0.5538183264228533
SSP126,Interactive,IFE,2,MOZ,-0.15006109344023955
SSP126,Interactive,IFE,2,MRT,-0.32225954010523894
SSP126,Interactive,IFE,2,MWI,-0.13211555391600482
SSP126,Interactive,IFE,2,MYS,-0.0955072790507071
SSP126,Interactive,IFE,2,NAM,-0.1929391171366811
SSP126,Interactive,IFE,2,NER,-0.31114307291523835
SSP126,Interactive,IFE,2,NGA,-0.17404871408999856
SSP126,Interactive,IFE,2,NIC,-0.18624153264946564
SSP126,Interactive,IFE,2,NLD,-0.006425395953334911
SSP126,Interactive,IFE,2,NOR,0.06792334827701119
SSP126,Interactive,IFE,2,NPL,-0.15869372396226322
SSP126,Interactive,IFE,2,NZL,-0.05778896706103143
SSP126,Interactive,IFE,2,OMN,-0.3265032814978007
SSP126,Interactive,IFE,2,PAK,-0.21550213099496518
SSP126,Interactive,IFE,2,PAN,-0.12997036047504984
SSP126,Interactive,IFE,2,PER,-0.11494437796367318
SSP126,Interactive,IFE,2,PHL,-0.09518607900248466
SSP126,Interactive,IFE,2,PNG,-0.08047419939290268
SSP126,Interactive,IFE,2,POL,0.03242358344871432
SSP126,Interactive,IFE,2,PRT,-0.0853029502527467
SSP126,Interactive,IFE,2,PRY,-0.19159487456794488
SSP126,Interactive,IFE,2,ROU,0.0021382369285825042
SSP126,Interactive,IFE,2,RUS,0.23629434031727992
SSP126,Interactive,IFE,2,RWA,-0.11913321716069747
SSP126,Interactive,IFE,2,SAU,-0.2993935563895104
SSP126,Interactive,IFE,2,SDN,-0.32636475350976846
SSP126,Interactive,IFE,2,SEN,-0.28787964076379535
SSP126,Interactive,IFE,2,SLB,-0.12409417126448141
SSP126,Interactive,IFE,2,SLE,-0.12756305857109673
SSP126,Interactive,IFE,2,SRB,-0.013997728937502618
SSP126,Interactive,IFE,2,SUR,-0.26030973142694847
SSP126,Interactive,IFE,2,SVK,0.015574136660013282
SSP126,Interactive,IFE,2,SWE,0.09273731731194634
SSP126,Interactive,IFE,2,SWZ,-0.10796412887988271
SSP126,Interactive,IFE,2,TCD,-0.26153505606999683
SSP126,Interactive,IFE,2,TGO,-0.16060846323672273
SSP126,Interactive,IFE,2,THA,-0.18363673364518862
SSP126,Interactive,IFE,2,TJK,0.18727085598794346
SSP126,Interactive,IFE,2,TKM,-0.10375433285369895
SSP126,Interactive,IFE,2,TUN,-0.1420856582751997
SSP126,Interactive,IFE,2,TUR,-0.049353670937101635
SSP126,Interactive,IFE,2,TZA,-0.15291769361855512
SSP126,Interactive,IFE,2,UGA,-0.14505390543140695
SSP126,Interactive,IFE,2,UKR,0.027063223166200245
SSP126,Interactive,IFE,2,URY,-0.08524659853009497
SSP126,Interactive,IFE,2,USA,-0.08436564382205092
SSP126,Interactive,IFE,2,UZB,-0.0035380761187134846
SSP126,Interactive,IFE,2,VNM,-0.17623344351378034
SSP126,Interactive,IFE,2,VUT,-0.099510948274109
SSP126,Interactive,IFE,2,YEM,-0.2567797010461659
SSP126,Interactive,IFE,2,ZAF,-0.10276946027012723
SSP126,Interactive,IFE,2,ZMB,-0.1408600788647898
SSP126,Interactive,IFE,2,ZWE,-0.13678991206789026
SSP126,Interactive,AFE,3,AFG,-0.0419165204987938
SSP126,Interactive,AFE,3,AGO,-0.11740877705451613
SSP126,Interactive,AFE,3,ALB,-0.09441434556729622
SSP126,Interactive,AFE,3,ARE,-0.2860942940292198
SSP126,Interactive,AFE,3,ARG,-0.07763984961827464
SSP126,Interactive,AFE,3,ARM,-0.01604569643962228
SSP126,Interactive,AFE,3,AUS,-0.08283675193517459
SSP126,Interactive,AFE,3,AUT,-0.03941951705043112
SSP126,Interactive,AFE,3,AZE,-0.07844193842432146
SSP126,Interactive,AFE,3,BDI,-0.10545861017146096
SSP126,Interactive,AFE,3,BEL,-0.0512465909731189
SSP126,Interactive,AFE,3,BEN,-0.15213714967775926
SSP126,Interactive,AFE,3,BFA,-0.218478796412495
SSP126,Interactive,AFE,3,BGD,-0.1915510037113023
SSP126,Interactive,AFE,3,BGR,-0.0723970034898318
SSP126,Interactive,AFE,3,BHS,-0.08616874239291827
SSP126,Interactive,AFE,3,BIH,-0.05775646699588133
SSP126,Interactive,AFE,3,BLR,-0.005404764098348891
SSP126,Interactive,AFE,3,BLZ,-0.13429444647821331
SSP126,Interactive,AFE,3,BOL,-0.11609707477064068
SSP126,Interactive,AFE,3,BRA,-0.11780718116328626
SSP126,Interactive,AFE,3,BTN,-0.05562561791424481
SSP126,Interactive,AFE,3,BWA,-0.1697068334268217
SSP126,Interactive,AFE,3,CAF,-0.12453393600515472
SSP126,Interactive,AFE,3,CAN,-0.02261674510662126
SSP126,Interactive,AFE,3,CHE,-0.04255199683211297
SSP126,Interactive,AFE,3,CHL,-0.0456006375520025
SSP126,Interactive,AFE,3,CHN,-0.11816919468347631
SSP126,Interactive,AFE,3,CIV,-0.11777525039011949
SSP126,Interactive,AFE,3,CMR,-0.12840829593947245
SSP126,Interactive,AFE,3,COD,-0.12585085260337736
SSP126,Interactive,AFE,3,COG,-0.11850296203244004
SSP126,Interactive,AFE,3,COL,-0.13010205789002238
SSP126,Interactive,AFE,3,CPV,-0.16732192848326422
SSP126,Interactive,AFE,3,CRI,-0.12296213644670462
SSP126,Interactive,AFE,3,CUB,-0.11832379421494688
SSP126,Interactive,AFE,3,CZE,-0.03162075922119856
SSP126,Interactive,AFE,3,DEU,-0.03641981650323134
SSP126,Interactive,AFE,3,DNK,-0.028572352338439466
SSP126,Interactive,AFE,3,DOM,-0.15582984503006259
SSP126,Interactive,AFE,3,DZA,-0.13557058494112362
SSP126,Interactive,AFE,3,ECU,-0.28550762328489276
SSP126,Interactive,AFE,3,EGY,-0.19441256516665473
SSP126,Interactive,AFE,3,ESP,-0.0929615172679813
SSP126,Interactive,AFE,3,EST,0.02704384222326417
SSP126,Interactive,AFE,3,ETH,-0.10111964116731786
SSP126,Interactive,AFE,3,FIN,0.07928314210229326
SSP126,Interactive,AFE,3,FJI,-0.06440293720912538
SSP126,Interactive,AFE,3,FRA,-0.06200542925152974
SSP126,Interactive,AFE,3,GAB,-0.12417741555828177
SSP126,Interactive,AFE,3,GBR,-0.0352386646550209
SSP126,Interactive,AFE,3,GEO,-0.03252737211756396
SSP126,Interactive,AFE,3,GHA,-0.11962043289844104
SSP126,Interactive,AFE,3,GIN,-0.13117856318565158
SSP126,Interactive,AFE,3,GNB,-0.2045213439296869
SSP126,Interactive,AFE,3,GNQ,-0.07865127021610274
SSP126,Interactive,AFE,3,GRC,-0.11270280126431187
SSP126,Interactive,AFE,3,GTM,-0.11208692706031265
SSP126,Interactive,AFE,3,GUY,-0.1532481679569494
SSP126,Interactive,AFE,3,HND,-0.12377397059507378
SSP126,Interactive,AFE,3,HRV,-0.07780584721986927
SSP126,Interactive,AFE,3,HTI,-0.1557301381768359
SSP126,Interactive,AFE,3,HUN,-0.06059860778277226
SSP126,Interactive,AFE,3,IDN,-0.10777764966025971
SSP126,Interactive,AFE,3,IND,-0.18889394463527542
SSP126,Interactive,AFE,3,IRL,-0.03323320754281345
SSP126,Interactive,AFE,3,IRN,-0.1223606428615206
SSP126,Interactive,AFE,3,IRQ,-0.22039304299516105
SSP126,Interactive,AFE,3,ISL,0.016187655127391842
SSP126,Interactive,AFE,3,ISR,-0.0435429541879756
SSP126,Interactive,AFE,3,ITA,-0.0877430129344905
SSP126,Interactive,AFE,3,JOR,-0.1656316400340191
SSP126,Interactive,AFE,3,JPN,-0.07926837396440711
SSP126,Interactive,AFE,3,KAZ,0.008668173088859588
SSP126,Interactive,AFE,3,KEN,-0.0907012159495344
SSP126,Interactive,AFE,3,KGZ,0.07813759320350111
SSP126,Interactive,AFE,3,KHM,-0.13792565286157144
SSP126,Interactive,AFE,3,KOR,-0.0899821681900902
SSP126,Interactive,AFE,3,KWT,-0.27939311796798694
SSP126,Interactive,AFE,3,LAO,-0.13904872369363663
SSP126,Interactive,AFE,3,LBN,-0.1112485223441344
SSP126,Interactive,AFE,3,LBR,-0.10865676358704002
SSP126,Interactive,AFE,3,LBY,-0.17587954644571413
