ssp,estimator,method,L,component,year,point,q025,q05,q10,q25,q50,q75,q90,q95,q975
SSP585,AFE,Country resampling,1,IE,2045,0.0030236236295458907,-0.01031454191303279,-0.008563171639857297,-0.00535585787404449,-0.0010343866322418682,0.0032307814763111176,0.007743681845418127,0.012430084474326033,0.015538763741791549,0.018438567920672607
SSP585,AFE,Country resampling,1,IE,2046,0.0031550766715776613,-0.01123655663795226,-0.009199204263016092,-0.0057484210880160425,-0.001151739031669069,0.0034061942894733077,0.008265578906458099,0.01333228992985005,0.016557267776888367,0.019605942316289402
SSP585,AFE,Country resampling,1,IE,2047,0.003388665986002848,-0.011981156928565606,-0.009750622377540208,-0.0060189726343463194,-0.0011704127142627974,0.0036654023157283167,0.00883316012727936,0.014328540038092152,0.017654426999485242,0.0209828997809279
SSP585,AFE,Country resampling,1,IE,2048,0.0036305766605880807,-0.012784256703869814,-0.010343330198312845,-0.00639744463651004,-0.0011695477265789567,0.00394459064797148,0.009397006765390986,0.015433524199154981,0.018879058064950358,0.022389310232162854
SSP585,AFE,Country resampling,1,IE,2049,0.003880714269399177,-0.01361698567389415,-0.010789130660635448,-0.006774484289989557,-0.0011501673658522171,0.004335002704642599,0.010036006804706038,0.016567645429844315,0.020195682570206614,0.02391610921776418
SSP585,AFE,Country resampling,1,IE,2050,0.004138967417526951,-0.014277447219202186,-0.011232186913787029,-0.007130565537015232,-0.001205243397875727,0.004629556874230278,0.01065601966185531,0.017685934154684405,0.02135877709406439,0.025511989642798494
SSP585,AFE,Country resampling,1,IE,2051,0.004288885739903048,-0.015169628427039167,-0.01196896822542749,-0.007613869723249922,-0.0013567908069055945,0.004820470980818281,0.011215381640834687,0.018675275456474627,0.022587088901908945,0.0271431778929208
SSP585,AFE,Country resampling,1,IE,2052,0.004558390777964938,-0.015753016925891882,-0.012575067892594882,-0.008056772423730275,-0.0013788004238108886,0.005161450509316545,0.011859303796772441,0.01971179197107885,0.023891156464436545,0.029018655350329728
SSP585,AFE,Country resampling,1,IE,2053,0.004835701308538387,-0.016386787371410787,-0.012977622211213761,-0.008428161165000635,-0.0014050502432096101,0.005623459965373057,0.012514572310460076,0.020863713108776872,0.02557845329162656,0.030797536573353018
SSP585,AFE,Country resampling,1,IE,2054,0.005120658766412878,-0.017044171505243236,-0.013676830982920794,-0.00883872577121394,-0.0014598324383599814,0.005947818633833757,0.013294921013903949,0.02204654128089457,0.02719849838126014,0.032465866773182285
SSP585,AFE,Country resampling,1,IE,2055,0.00541308749319469,-0.017978225617201686,-0.014240507332534305,-0.009193050324489603,-0.001479184702067926,0.006352411522490664,0.014024628110572729,0.023440442240667263,0.028621642728271144,0.03450709960130274
SSP585,AFE,Country resampling,1,IE,2056,0.005580818546663147,-0.019034973479182087,-0.015142390330577819,-0.00984352550403168,-0.0016256511025591058,0.006628361102955449,0.014764996473757619,0.02462243550914923,0.03019195820237062,0.03643262323363053
SSP585,AFE,Country resampling,1,IE,2057,0.005880520375857956,-0.019876986050731172,-0.015871898426737363,-0.010402018635992594,-0.0015594417729054288,0.007148645684430022,0.01562500637810671,0.025928240336080426,0.031563993741437556,0.03876805895741378
SSP585,AFE,Country resampling,1,IE,2058,0.006187073147659317,-0.02049916211953809,-0.016662890649608034,-0.010841878432145435,-0.0015850041865778652,0.007607143344789735,0.016549032339798986,0.027199682345631228,0.03340112941118878,0.040857337270020104
SSP585,AFE,Country resampling,1,IE,2059,0.006500268598435666,-0.02031518030874276,-0.017229124457615215,-0.011143919743323925,-0.0015709404764706336,0.007924435572966515,0.017413749270485168,0.028573292450296453,0.035195705421534725,0.04300504258678365
SSP585,AFE,Country resampling,1,IE,2060,0.006819883737806731,-0.021108160000476824,-0.0178211333928593,-0.011495785234669929,-0.0015570579125407935,0.008549503781342893,0.018264030066093645,0.030065744439697728,0.037128881690403445,0.045210691956769536
SSP585,AFE,Country resampling,1,IE,2061,0.006987546575552006,-0.022298837662433124,-0.018511145405475448,-0.012158284479550929,-0.0017953719999204698,0.008690842360758788,0.01913758865011514,0.031349180773403186,0.039879364920153745,0.04736532975738435
SSP585,AFE,Country resampling,1,IE,2062,0.007312330961044444,-0.02347472423504866,-0.01893888283223201,-0.012585912352617723,-0.0018681430387259834,0.00915576756554115,0.020024791431816402,0.03297718092820472,0.0415436930298399,0.04913049119121262
SSP585,AFE,Country resampling,1,IE,2063,0.00764295809034321,-0.024444111247584138,-0.019218517155190084,-0.01316942239799549,-0.0019920157322994014,0.009607488028472833,0.021190377714546016,0.034481050336636246,0.043575022392432196,0.05105989658781404
SSP585,AFE,Country resampling,1,IE,2064,0.00797919302195782,-0.02543791818126472,-0.019615406230577163,-0.013372092732219018,-0.0019463145780296565,0.010055014451936517,0.022128265955458054,0.03618878310132663,0.046177295930962634,0.05371441257140662
SSP585,AFE,Country resampling,1,IE,2065,0.008320788951622471,-0.026453382002849374,-0.01994643357064401,-0.01389243327531101,-0.0019155208878073315,0.010499242265739173,0.023026252237068445,0.03780493889867692,0.04804965132428019,0.05615650256738128
SSP585,AFE,Country resampling,1,IE,2066,0.008479730119470674,-0.027550310984146422,-0.021337354825681828,-0.014638681597715586,-0.002250866862718137,0.010830417352783228,0.023933296191864767,0.03935758268453038,0.04953631214026066,0.05995394016142644
SSP585,AFE,Country resampling,1,IE,2067,0.008826280090066141,-0.027843391193724868,-0.02121589269256332,-0.014923143699743567,-0.002385317633858297,0.01129951692048159,0.024871761604703252,0.040720046723611014,0.05213541061983062,0.0632558810853607
SSP585,AFE,Country resampling,1,IE,2068,0.009177783145179363,-0.02854561322622031,-0.02178696228012507,-0.015572615423885426,-0.002284043590390805,0.011815172806712015,0.026059942817329595,0.042445276603787434,0.0541403414412628,0.06618605221606881
SSP585,AFE,Country resampling,1,IE,2069,0.00953399252136633,-0.029497019903747673,-0.022558565347896287,-0.016145082780189335,-0.002333113742638754,0.012328361942550825,0.027030564583893774,0.04468458255290615,0.05594894329127453,0.0698931904987433
SSP585,AFE,Country resampling,1,IE,2070,0.009894651987692571,-0.030453072735401047,-0.023690207364331656,-0.01635073587157313,-0.002264751433478873,0.012840641093460892,0.02820259996066085,0.04649556230192306,0.058458297071530066,0.0730428709360334
SSP585,AFE,Country resampling,1,IE,2071,0.010041089237639134,-0.03235397305073104,-0.025017941457020486,-0.017211802850343606,-0.0025978758263940083,0.013269330800639856,0.02923250083024556,0.04793803099500893,0.06091138404509213,0.07693702858572635
SSP585,AFE,Country resampling,1,IE,2072,0.010404788931304365,-0.03307284770328623,-0.025691835433978117,-0.017314445674734058,-0.0025538197516935535,0.013629334819872496,0.030519490577380043,0.0499905762423312,0.06368460245483355,0.08040713360648807
SSP585,AFE,Country resampling,1,IE,2073,0.010772503641452102,-0.033941055184738736,-0.02628570755955348,-0.017657571148437565,-0.002543158416072777,0.01412186834753587,0.03176311492147724,0.05194324639656413,0.06643896731267897,0.08431033402245414
SSP585,AFE,Country resampling,1,IE,2074,0.011143979660313996,-0.03489918726697481,-0.027042247680438048,-0.01784314855089708,-0.0025076929392470193,0.014819159057310627,0.033085368130121307,0.05463234491968756,0.06974202126009617,0.08801872155881171
SSP585,AFE,Country resampling,1,IE,2075,0.011518955903596084,-0.0360896090820548,-0.027567078911982294,-0.018218668922535607,-0.002448901191555497,0.015372588865577907,0.034027793066569334,0.05757039697518864,0.07247640412555886,0.09184564040665553
SSP585,AFE,Country resampling,1,IE,2076,0.011650734538647511,-0.037046522635572524,-0.029078086339696132,-0.019021697619396396,-0.0030217629700539372,0.015654167971670352,0.035184198919758436,0.05982520375917279,0.07557911230422783,0.09658761449620175
SSP585,AFE,Country resampling,1,IE,2077,0.012021934019291303,-0.03822585605845603,-0.03017477472974696,-0.019231114685032292,-0.0029854911705544107,0.016219431115806093,0.03663187530490433,0.06305820760963946,0.079979541111283,0.1004570282758738
SSP585,AFE,Country resampling,1,IE,2078,0.01239594578755332,-0.039380522120799066,-0.031324048504485294,-0.019570574268385765,-0.002958977734979995,0.016746907754757123,0.03800837618358338,0.06667881934072377,0.08412838314308038,0.10481175011858777
SSP585,AFE,Country resampling,1,IE,2079,0.01277251536949564,-0.0410145618325326,-0.03251894665891451,-0.0198441830772912,-0.002820177794198464,0.017310136691364608,0.03935916683914659,0.06998166968245662,0.08800662113124319,0.11090444601898126
SSP585,AFE,Country resampling,1,IE,2080,0.013151382864034944,-0.042798638140672765,-0.03373686847051425,-0.020224586314731417,-0.0028823215220299125,0.018033198653942928,0.04088539112135575,0.07268913911344789,0.09219175164610321,0.11813979829136619
SSP585,AFE,Country resampling,1,IE,2081,0.01327859874404802,-0.04478466021276521,-0.03528111804320781,-0.021334769189195645,-0.0033553502087849685,0.017896893053416574,0.04223422037698307,0.07585767468263287,0.09675665002483638,0.12211289834291862
SSP585,AFE,Country resampling,1,IE,2082,0.013656566738559084,-0.04498971430597257,-0.03584072463257905,-0.021668924891365026,-0.003355026681995915,0.018522802020512485,0.043289520472054616,0.07828005361867815,0.10113257653350749,0.1287605080423168
SSP585,AFE,Country resampling,1,IE,2083,0.014036436758852466,-0.046294889615396725,-0.036336317783434886,-0.021921989797529174,-0.003424517820732942,0.019164870974384463,0.04503872373559173,0.08126510252285352,0.10630377446293104,0.13563723530374086
SSP585,AFE,Country resampling,1,IE,2084,0.01441795957956582,-0.048359173341929206,-0.03683734257329474,-0.022309971840469386,-0.003526420489866261,0.01977565398400577,0.047032698902685216,0.08463399888103294,0.11172802051323767,0.141101259173419
SSP585,AFE,Country resampling,1,IE,2085,0.014800881674903121,-0.05012553925733998,-0.03793600831794226,-0.022686576490719843,-0.003385838106675032,0.02021246192144538,0.048248800516616897,0.08802476620418972,0.11672967366411252,0.14666483481270295
SSP585,AFE,Country resampling,1,IE,2086,0.014917046172693293,-0.05306466153517399,-0.03913227783255802,-0.02376181375226399,-0.00373544367550796,0.0202809951148199,0.049656523989667356,0.09259705991345296,0.1215805015248109,0.15235868434924776
SSP585,AFE,Country resampling,1,IE,2087,0.015296724731397426,-0.055117021667982574,-0.04076842093633898,-0.024031718879816262,-0.003670835575329434,0.020988782555493857,0.05092580488208495,0.09589777755650855,0.12642565934044844,0.15958242384372923
SSP585,AFE,Country resampling,1,IE,2088,0.015677333869206223,-0.05710517386246622,-0.04181707362443598,-0.024248947009329322,-0.003828354900067249,0.02138220756206899,0.053003220265389006,0.09922958519477319,0.13349743220017254,0.1644779858503573
SSP585,AFE,Country resampling,1,IE,2089,0.016058626901386597,-0.05929287773420041,-0.042718149075441296,-0.02463450579381253,-0.0035517156556170715,0.022171998281970362,0.05484411765219532,0.1028954156698079,0.14035696303275794,0.17529681629966412
SSP585,AFE,Country resampling,1,IE,2090,0.016440353630400306,-0.06171803536713574,-0.04350346148466439,-0.025562533553104637,-0.0034979296525204373,0.022810734236607344,0.05676369861966968,0.10684560592575179,0.14715528875389697,0.1850312189415501
SSP585,AFE,Country resampling,1,IE,2091,0.01655773936139071,-0.0665551440599087,-0.045890052519746885,-0.027115410682186147,-0.00424523969467841,0.02247606718578582,0.05813063380251024,0.11164925446163673,0.15275400606854078,0.19817896556903722
SSP585,AFE,Country resampling,1,IE,2092,0.016935866695354962,-0.06905449764645662,-0.046774169410236134,-0.027409553177453746,-0.004011600317616465,0.023118749992023235,0.060533977567965164,0.1160089643861708,0.16379984674063275,0.21232415589350678
SSP585,AFE,Country resampling,1,IE,2093,0.017314004599079835,-0.07163149944471311,-0.047156083251886825,-0.027648491616352296,-0.0039963950668366055,0.023919631020165755,0.062247038622576356,0.1203469312524536,0.17260967340589062,0.22149873004295195
SSP585,AFE,Country resampling,1,IE,2094,0.017691907723460965,-0.07378436970838895,-0.04755275989823816,-0.02853091291841154,-0.0038273200385411654,0.024363471240019252,0.06408263520968605,0.1259433908320885,0.1822446388519801,0.2311208928734279
SSP585,AFE,Country resampling,1,IE,2095,0.018069327582209693,-0.07682195681672299,-0.04783123700052801,-0.029209921030935282,-0.0038545957584937007,0.0247637537583294,0.06617286885863255,0.12880176889087766,0.19119394620175978,0.24101270792737622
SSP585,AFE,Country resampling,1,IE,2096,0.01819719535575226,-0.0804778058886373,-0.050742132056066196,-0.030322673645429184,-0.004413628210546805,0.02476131967452444,0.06791875691883498,0.13394915215818257,0.20069987036448014,0.2531798533632388
SSP585,AFE,Country resampling,1,IE,2097,0.018570106922438323,-0.0816685613790197,-0.05193526377172608,-0.03131335446513541,-0.004343131126638838,0.025855196877530184,0.07038233376079597,0.14164494883828466,0.21112897443071596,0.2635169283601417
SSP585,AFE,Country resampling,1,IE,2098,0.018942137330301256,-0.08269178087835959,-0.05259893035539667,-0.03139501993742677,-0.004226646001320639,0.02663749891582723,0.07180578864767337,0.14772708011929842,0.22312619189846702,0.27420319852987923
SSP585,AFE,Country resampling,1,IE,2099,0.01931303985120958,-0.08365540200120332,-0.05317312009750555,-0.03142559916340426,-0.004171188797837816,0.027701135736408977,0.07421936393537842,0.15386267484557636,0.2313953984619032,0.28902751940571303
SSP585,AFE,Country resampling,1,IE,2100,0.019682564519106105,-0.08455501864459304,-0.05483626232405748,-0.031661984237687374,-0.004016997873848266,0.02850457111072985,0.0765860967990209,0.15930289039477147,0.24145970460373967,0.3066060736303213
SSP585,AFE,Country resampling,2,M8,2021,-2.283323351759403e-5,-2.7613992388649536e-4,-2.483355447675806e-4,-1.9270906306240176e-4,-1.1089210327033805e-4,-2.6339622667181928e-5,6.189241361398423e-5,1.5607099014298688e-4,2.2100419288499906e-4,2.600947981646784e-4
SSP585,AFE,Country resampling,2,M8,2022,-1.0879560608723082e-4,-8.587574053506908e-4,-7.744607594667829e-4,-6.21737234264641e-4,-3.880314928573769e-4,-1.1943325775121139e-4,1.6898390197123137e-4,4.309799206755117e-4,5.615372146562601e-4,7.256232886053204e-4
SSP585,AFE,Country resampling,2,M8,2023,-2.2702425935772208e-4,-0.0018700920022190288,-0.0016683567455027968,-0.0013343458671253748,-8.205064698282027e-4,-2.3972498468760595e-4,3.9360914939262637e-4,9.158111511147429e-4,0.0012013080556799282,0.0015521146929776907
SSP585,AFE,Country resampling,2,M8,2024,-3.8136239024577634e-4,-0.003348045174028058,-0.0028303483739005155,-0.002307771757263377,-0.0014188804819609269,-3.859150562315894e-4,7.059824397718795e-4,0.001664826164774658,0.002163808106817421,0.002672764117253334
SSP585,AFE,Country resampling,2,M8,2025,-5.756647116520464e-4,-0.0051893151735240145,-0.004420455019087932,-0.00358204088146834,-0.0021789409905434987,-5.774063362458115e-4,0.0011669194041655784,0.0026076686027023846,0.0033966087282947697,0.0042745844202247574
SSP585,AFE,Country resampling,2,M8,2026,-8.559972965639373e-4,-0.007669637081979253,-0.006427257783073026,-0.005215592910028333,-0.0031707320606802203,-8.380654390335307e-4,0.0016393114130424102,0.0038471401721857706,0.004876593274338858,0.006120525009483272
SSP585,AFE,Country resampling,2,M8,2027,-0.0011546691680186516,-0.01041243341711367,-0.008914978113329669,-0.007134814526185129,-0.004256598731420758,-0.0011361673513918813,0.002290975424846853,0.005280073940814378,0.006718752930037339,0.008555522406487598
SSP585,AFE,Country resampling,2,M8,2028,-0.0015064751132123355,-0.013568742150916436,-0.011622176963501329,-0.009346236112204143,-0.005577829214194419,-0.0015285352196501845,0.00306434200191269,0.006855125058392298,0.008772999653562945,0.011265356897468054
SSP585,AFE,Country resampling,2,M8,2029,-0.0019152187563192813,-0.01732685868942772,-0.01480727543206714,-0.011881468614940839,-0.007119348971583284,-0.0019728174366446805,0.003927999918203751,0.00873045949003004,0.01121661283871762,0.014351508949532576
SSP585,AFE,Country resampling,2,M8,2030,-0.002384684282001226,-0.021597843506006076,-0.018193041317436518,-0.014722840279326865,-0.008855825070960333,-0.0024743414340938075,0.004998733545399259,0.010855220462046143,0.014149113701321499,0.01786587619528627
SSP585,AFE,Country resampling,2,M8,2031,-0.002999565287811201,-0.026242791189114253,-0.022342011228757307,-0.01797119846379933,-0.010856356361448716,-0.002770280019943061,0.006018752202422151,0.013179973035000115,0.01735135395826214,0.02170290985155414
SSP585,AFE,Country resampling,2,M8,2032,-0.0036119959214248043,-0.03121004991792133,-0.02666298099456833,-0.021499009837992022,-0.01303587338153811,-0.003349177768158018,0.007183518490519458,0.015997775116155123,0.02073067571787167,0.025973345857080048
