ssp,spec,estimator,L,component,year,point,q025,q05,q10,q25,q50,q75,q90,q95,q975
SSP585,Interactive,IFE,1,Dir,2077,-0.29991823612135493,-0.5775360792103881,-0.5400475546047682,-0.4952091523879997,-0.3956978136470971,-0.27475887368394447,-0.13518927049122648,0.007714324853818098,0.12510606948335218,0.1959845616445135
SSP585,Interactive,IFE,1,Dir,2078,-0.308647783182075,-0.5898454244882043,-0.5522479800664667,-0.5069828007470581,-0.4058529087373319,-0.2819591824333208,-0.13923424331993992,0.008239980467910604,0.12958239595250062,0.20804263996206837
SSP585,Interactive,IFE,1,Dir,2079,-0.31737558431236945,-0.6014033702653551,-0.5649305580516886,-0.5185974076092199,-0.41543655313283945,-0.28901828630847165,-0.14199792688627086,0.012109801405724731,0.134357273566842,0.22078032730965666
SSP585,Interactive,IFE,1,Dir,2080,-0.32609494695830443,-0.6136706673368819,-0.5774694572531336,-0.5301409488115503,-0.4259462726369054,-0.29583869239150107,-0.14506642803993192,0.015373052255697612,0.13938070647956594,0.230931767280567
SSP585,Interactive,IFE,1,Dir,2081,-0.33037860128968866,-0.6222146022055159,-0.5877086977154785,-0.5389925417054496,-0.43306696703706415,-0.3001676152542043,-0.1431792113076315,0.025153017475537293,0.15055604942097914,0.2521151426604391
SSP585,Interactive,IFE,1,Dir,2082,-0.33886888800380544,-0.6336126702254619,-0.5998866248988307,-0.5500252487016061,-0.4435470991688254,-0.30609712807747447,-0.1461742309613379,0.028651270332079978,0.15615357622711756,0.2702045173921999
SSP585,Interactive,IFE,1,Dir,2083,-0.3473287533985836,-0.6447828782602931,-0.6118977609787791,-0.5604248827202938,-0.4526188990695667,-0.31193622465735454,-0.14838820291010912,0.0347327358688504,0.1619348191773762,0.28588164946121414
SSP585,Interactive,IFE,1,Dir,2084,-0.3557522958501308,-0.6557216777426266,-0.6237349689856816,-0.5709933380804009,-0.4622987634428587,-0.31908076341846947,-0.14986833035655525,0.03565012001722364,0.16790810063055897,0.30428284049107135
SSP585,Interactive,IFE,1,Dir,2085,-0.36413378482776937,-0.6664261454111381,-0.6353846907281759,-0.5819933434339217,-0.4714702114189605,-0.3266654844594481,-0.15257062280590453,0.04105624801103723,0.17408213681262635,0.31956176669195024
SSP585,Interactive,IFE,1,Dir,2086,-0.3675723665541458,-0.6752350539405747,-0.6441707681178054,-0.5894868932833506,-0.4779098561510353,-0.32893924476114167,-0.14551350661058798,0.05228111199430061,0.18847926094775322,0.34150850114116793
SSP585,Interactive,IFE,1,Dir,2087,-0.3756822968805228,-0.6861656069567765,-0.6539541416454433,-0.5998451960228398,-0.4871636275129897,-0.33541756981979515,-0.1466737351035764,0.05517713042029954,0.2030799428146199,0.3598006322025292
SSP585,Interactive,IFE,1,Dir,2088,-0.383733120124092,-0.6968692839687358,-0.6635156254583688,-0.6100340979058042,-0.4965943436491921,-0.340118983047916,-0.146166138965699,0.05764994245099561,0.2160543732387429,0.3734291147279921
SSP585,Interactive,IFE,1,Dir,2089,-0.39172002067517186,-0.7073422398308924,-0.6735910596537396,-0.619948650184324,-0.505782879030964,-0.34755495417743,-0.14919793276415758,0.06829562977232023,0.22697764086535194,0.3891228920589851
SSP585,Interactive,IFE,1,Dir,2090,-0.3996383771349702,-0.7175811234764652,-0.6840885936886353,-0.6292973716316859,-0.5148955482852852,-0.35254252190341184,-0.15139610898660452,0.08261261582107844,0.24318418337001457,0.4111816785186636
SSP585,Interactive,IFE,1,Dir,2091,-0.40220599255230727,-0.7248789115020703,-0.6902072907188489,-0.6362399804748017,-0.5193218387614318,-0.3526734460758062,-0.1468162163919477,0.09969106635422588,0.27065451914332783,0.43831181529729274
SSP585,Interactive,IFE,1,Dir,2092,-0.40983278031701065,-0.73377642093166,-0.6974170692380816,-0.646240665037252,-0.5279109121736607,-0.3575372238337781,-0.14599057817458233,0.10562574483521565,0.290950530947295,0.4692398459949193
SSP585,Interactive,IFE,1,Dir,2093,-0.4173789230587627,-0.7429377236335004,-0.7074254526512903,-0.6560677182164845,-0.5356194385575146,-0.36390663864459466,-0.14602853911595903,0.1106190549214788,0.31200956868122726,0.502260526211175
SSP585,Interactive,IFE,1,Dir,2094,-0.4248407272493133,-0.7518257061175957,-0.71620704163495,-0.665589556726224,-0.5422525396868417,-0.3715695537450849,-0.14485632128940748,0.11706233203263466,0.33058156894228197,0.5375218343763927
SSP585,Interactive,IFE,1,Dir,2095,-0.4322146947070503,-0.7599815796528371,-0.725659875044806,-0.6737265590313029,-0.5497459937314145,-0.37727046014516097,-0.14397404366523456,0.12226093918600256,0.34153951180656583,0.575183876589518
SSP585,Interactive,IFE,1,Dir,2096,-0.43382719371750045,-0.7662582567901272,-0.7323453851449926,-0.6798476779359479,-0.5540626786812276,-0.3779139335267076,-0.13905474076949376,0.14181067238764075,0.38171292416125707,0.6319168255688372
SSP585,Interactive,IFE,1,Dir,2097,-0.44085995128225364,-0.7746857340535754,-0.7413296705478117,-0.6881584467205583,-0.5628955628061734,-0.38449512909328215,-0.13577445233590174,0.15411703277116465,0.4096590490613551,0.6640117672948487
SSP585,Interactive,IFE,1,Dir,2098,-0.4477966165148468,-0.7828821566776336,-0.7500150650458257,-0.6967552202646878,-0.5718788201692789,-0.389564956591824,-0.13677022376386228,0.16860910595446418,0.44250454958860896,0.6937841006017386
SSP585,Interactive,IFE,1,Dir,2099,-0.45463459362064484,-0.7908469632012689,-0.75825563450180955,-0.7051163727860912,-0.5777908882256627,-0.3964031449160986,-0.13274692625546652,0.18793001359475967,0.46985764557695797,0.7479809852153269
SSP585,Interactive,IFE,1,Dir,2100,-0.4613714653055032,-0.7985818418583902,-0.7652716455857826,-0.7127662666420068,-0.5865615518171172,-0.4030138129006711,-0.13090379981949973,0.20821373462444553,0.49669121298296365,0.7769769877398427
SSP585,Interactive,IFE,1,IE,2021,7.29907076795211e-5,-7.576087372007656e-5,-4.952471254723311e-5,-2.6861428407487503e-5,1.998787219581466e-5,7.497386373345183e-5,1.2432588111532805e-4,1.7067955117978651e-4,1.917009088922894e-4,2.100915201644598e-4
SSP585,Interactive,IFE,1,IE,2022,1.274797711742215e-4,-3.2822564705684286e-4,-2.682795306054031e-4,-1.7995653777553853e-4,-3.788481784086639e-5,1.3626245915465685e-4,2.964657227314538e-4,4.309372551354551e-4,5.138798341241368e-4,5.892814567444671e-4
SSP585,Interactive,IFE,1,IE,2023,1.664385704632787e-4,-7.814901941636532e-4,-6.487796978233539e-4,-5.017742713116613e-4,-1.6839829674947238e-4,1.9522147349504415e-4,5.159232894213772e-4,8.054660610798849e-4,9.92076099473199e-4,0.0011687482258386284
SSP585,Interactive,IFE,1,IE,2024,1.927922797527737e-4,-0.001445435888691701,-0.0012197205436957847,-9.68317027779797e-4,-3.619255596655768e-4,2.4679472977373607e-4,8.147273886244533e-4,0.0013142665847761027,0.0016366082356332576,0.0018962494525909728
SSP585,Interactive,IFE,1,IE,2025,2.094116213889885e-4,-0.002258732172660205,-0.0019708340413145007,-0.0015599159249391036,-6.488621834053465e-4,2.764352870301967e-4,0.0011632911890760156,0.0019261892900139133,0.0024415709531171387,0.0028634524400784427
SSP585,Interactive,IFE,1,IE,2026,2.2230749011076245e-4,-0.0033156401728991368,-0.0028464436150717975,-0.0022787428580577584,-0.0010186098340593808,2.796586767722098e-4,0.0015677569499615296,0.0027051875223890634,0.003410322496627793,0.0040172149687731275
SSP585,Interactive,IFE,1,IE,2027,2.318117189453739e-4,-0.0045442070159199075,-0.0038829034788586234,-0.003162034680619119,-0.0014338918189323036,3.0824386905148327e-4,0.002046731721404127,0.0036122493560587833,0.004559120443114239,0.0053081914427417776
SSP585,Interactive,IFE,1,IE,2028,2.419172273291359e-4,-0.005923008842404704,-0.005068304442838078,-0.004149328416447128,-0.0019461888791222348,3.4271433979782273e-4,0.002583637989924198,0.004648103735333742,0.005873169567738033,0.006765104647168612
SSP585,Interactive,IFE,1,IE,2029,2.5565773723823515e-4,-0.007573929049906472,-0.006428642688720698,-0.005259882521116477,-0.002527205232778218,4.0927455640143995e-4,0.003214397176091205,0.005812140971528602,0.007409457336288555,0.008412943286838887
SSP585,Interactive,IFE,1,IE,2030,2.759939816006085e-4,-0.009326820272680876,-0.007988507521541783,-0.006467861615234305,-0.003193329264240319,4.5947774835425337e-4,0.0039017777909706175,0.007141559215366134,0.009074801392894832,0.010241104580648789
SSP585,Interactive,IFE,1,IE,2031,3.0097858971145364e-4,-0.011236401341032468,-0.00971352943058692,-0.007727106372121262,-0.003833480352845503,5.19134164498114e-4,0.004693564995449484,0.00856255331989958,0.010875287747549598,0.012198618315714635
SSP585,Interactive,IFE,1,IE,2032,3.450077905533533e-4,-0.01330429353517915,-0.011507858657492154,-0.009161870085658797,-0.004535042344001261,5.316541482653925e-4,0.005528013206673232,0.01014706296359276,0.012769007058789028,0.014309916152220487
SSP585,Interactive,IFE,1,IE,2033,4.051450701900716e-4,-0.015501175524933138,-0.013521096814008038,-0.01065255046516217,-0.00529902215839817,5.815998798833211e-4,0.006457884952389581,0.011842617875668173,0.014803825694504856,0.016565825509137478
SSP585,Interactive,IFE,1,IE,2034,4.841903447372342e-4,-0.01781279849935818,-0.015760434072106387,-0.012374212950985152,-0.006140530321864596,7.110257447512369e-4,0.007427024985346614,0.013671892516829043,0.01701717874948226,0.01913210053939624
SSP585,Interactive,IFE,1,IE,2035,5.848395273038154e-4,-0.02025427326567016,-0.018065006147541682,-0.014130540827027005,-0.007003019267054017,8.75352571931387e-4,0.008478193931393707,0.015669824764692242,0.019320351166437908,0.02188147617438081
SSP585,Interactive,IFE,1,IE,2036,6.879841966025424e-4,-0.022926686668864372,-0.02038699741115027,-0.016165964983202163,-0.007903845821676303,9.849186621502248e-4,0.009624541053465552,0.017777012308829644,0.021654617084508235,0.024743576956099567
SSP585,Interactive,IFE,1,IE,2037,8.364267646716605e-4,-0.0258426152287589,-0.022945788863385688,-0.018048776565916403,-0.008821384684976175,0.0011121661651649073,0.010869459611081461,0.020052463636456686,0.024384100177307518,0.02770987196317835
SSP585,Interactive,IFE,1,IE,2038,0.0010137010192138307,-0.028916959919979342,-0.025523471454029324,-0.0200466328105388,-0.009796023894133643,0.0012857056030349256,0.012176934650033833,0.022458230016071213,0.026921452193271952,0.03094322594800576
SSP585,Interactive,IFE,1,IE,2039,0.001222017711730139,-0.032182619575222955,-0.02822222683655634,-0.02218697002146721,-0.010819359756136515,0.0016158393604734367,0.013542109269934405,0.025076143839472365,0.029604448364754798,0.03445109443662992
SSP585,Interactive,IFE,1,IE,2040,0.0014634432001204845,-0.03556586333915902,-0.0310579650627729,-0.02441261263295298,-0.011901185699334682,0.0017917595605679293,0.014964568730601868,0.027688211799299946,0.03261250702576413,0.03815821413206537
SSP585,Interactive,IFE,1,IE,2041,0.001659004578068779,-0.039126006773084705,-0.03396205651133383,-0.0268091320118223,-0.01293170883073158,0.0018487238049446075,0.016397248821176907,0.030206686418077257,0.035694928259468545,0.04198981217362583
SSP585,Interactive,IFE,1,IE,2042,0.0019534034500502395,-0.04284311421761098,-0.03699112357672138,-0.029218026390696594,-0.014034270757686068,0.002186519779407259,0.017971895615748412,0.03291061389148965,0.03907523941696879,0.04605354331558317
SSP585,Interactive,IFE,1,IE,2043,0.002283488357112229,-0.046707239305600626,-0.040120054743494296,-0.031702210213789064,-0.015074201343138222,0.002576454577889631,0.019588771537751543,0.03574393257571474,0.04273149797645573,0.05029182479823036
SSP585,Interactive,IFE,1,IE,2044,0.002650502851936576,-0.05071597548618995,-0.04347461425715651,-0.03430349502989771,-0.016132078292927066,0.0029120500195132237,0.021467799202782495,0.0388068448742343,0.046549145681766116,0.054697277630299766
SSP585,Interactive,IFE,1,IE,2045,0.003055514950172755,-0.054866947775939715,-0.0466656884041342,-0.0369185847765412,-0.01714953344196732,0.003222461582987557,0.023453284868957175,0.04182114076314361,0.05045447218810338,0.059265194932507204
SSP585,Interactive,IFE,1,IE,2046,0.0032984472592010317,-0.05928198556613917,-0.05020349564322342,-0.03978549629478072,-0.018483315469978612,0.0033714875165596347,0.025393793671963538,0.04446875928747647,0.05426096126785763,0.06387089646092306
SSP585,Interactive,IFE,1,IE,2047,0.003745506648773822,-0.06374545412078249,-0.05382476735231805,-0.042578997237082694,-0.019535273563802358,0.0037429798397254355,0.027424531304108518,0.04771803511033253,0.05859783294535885,0.06875482632847965
SSP585,Interactive,IFE,1,IE,2048,0.004228665559634415,-0.06834352699807494,-0.057596424102292335,-0.045571901577531444,-0.020606699053727445,0.004188876202931957,0.029143488298570164,0.05106486126719378,0.06256029847766291,0.07400735803421862
SSP585,Interactive,IFE,1,IE,2049,0.00474807257929033,-0.07307838442768778,-0.06178470859820215,-0.048347218539364537,-0.021747403022996714,0.004393092430674428,0.031257820761323774,0.054519563447831355,0.06689303877311345,0.07895668438348917
SSP585,Interactive,IFE,1,IE,2050,0.005303692282345174,-0.07794813614663296,-0.06567478467293897,-0.05131464890173783,-0.02310599465428484,0.004913497906775421,0.03355446344929064,0.05803190738158776,0.07098055899284732,0.08426770156142155
SSP585,Interactive,IFE,1,IE,2051,0.005477889343275533,-0.08335496162845053,-0.07034405451528102,-0.054759562340046655,-0.02438894905611344,0.005169299683278283,0.03527913426011747,0.06112515429622015,0.07481245042165212,0.08893017118512975
SSP585,Interactive,IFE,1,IE,2052,0.006031742650923988,-0.08859126447611541,-0.07465855744894914,-0.05788004774961697,-0.025655814589647774,0.005499152356608028,0.037263390425995246,0.06456429935673753,0.07892116361940074,0.09333559554507874
SSP585,Interactive,IFE,1,IE,2053,0.0066137417776390706,-0.09396771054088623,-0.07938836019442005,-0.06107887548093578,-0.027013949005826765,0.0062488704002210405,0.03966025158525252,0.06803191331491251,0.08342839618024576,0.09773844855596123
SSP585,Interactive,IFE,1,IE,2054,0.007222923539610959,-0.09948392210779389,-0.08423557697887543,-0.06462684347507608,-0.028385380110232977,0.006887683696605251,0.041887804849342763,0.0716314407549346,0.08770916550957959,0.10230951155382205
SSP585,Interactive,IFE,1,IE,2055,0.007858164232064757,-0.10513991631598917,-0.08900146869673096,-0.06844286553104485,-0.029768747209065693,0.007380000516244434,0.044212885101529986,0.07511696209382242,0.09272043142573876,0.10704959952632268
SSP585,Interactive,IFE,1,IE,2056,0.007830717142792487,-0.11175367221349233,-0.09488974375222899,-0.07276191175922632,-0.03204825387804536,0.007403037176967386,0.046245930659261164,0.0781018204421727,0.09587599125993748,0.11232850608287616
SSP585,Interactive,IFE,1,IE,2057,0.008409653404664708,-0.11765646602443953,-0.09971806562568904,-0.07643620907049452,-0.03364583555085254,0.0077479936874307875,0.04841219588148099,0.08175298348793221,0.10061000315605427,0.11779046126760563
SSP585,Interactive,IFE,1,IE,2058,0.009002332109835254,-0.12357818701375113,-0.10474359684228604,-0.08014814407839961,-0.03516727481595841,0.00820493952553758,0.05069784673020186,0.08582564130414917,0.10536404687942212,0.12361651515430924
SSP585,Interactive,IFE,1,IE,2059,0.009606907673575082,-0.1296398967137089,-0.11089131775983682,-0.08392375642191999,-0.0367691879338794,0.008408480421739917,0.0528866438497253,0.08984569618348842,0.11102992683005024,0.12950955997447244
SSP585,Interactive,IFE,1,IE,2060,0.010221423534683916,-0.1366705885959319,-0.1155537485266653,-0.0877762347967917,-0.03882388599414946,0.008877832365255411,0.055134483559120095,0.09389662735557534,0.1168060480263071,0.13503274297021617
SSP585,Interactive,IFE,1,IE,2061,0.00981701059390283,-0.14538266932460245,-0.12186168231079349,-0.09296907562151818,-0.041570594430698576,0.008369881382662425,0.057286966398471306,0.09719871630801384,0.121100631430978,0.14038549630251027
SSP585,Interactive,IFE,1,IE,2062,0.010313471952896669,-0.15250975824821295,-0.12763129590838296,-0.0970608362733518,-0.043530947137714576,0.008672840607974575,0.05939765070096553,0.10060988077811979,0.12587396377489463,0.14644469928960518
SSP585,Interactive,IFE,1,IE,2063,0.01080531862755163,-0.1605900700661348,-0.1339686950851633,-0.10119626874190535,-0.0451461736113819,0.008887413557711776,0.061476700613646684,0.10495364856090644,0.1316263430957214,0.15213130932496388
SSP585,Interactive,IFE,1,IE,2064,0.011290216159688837,-0.16738946658919307,-0.1405052503635202,-0.10546112668529271,-0.046731552267924026,0.009008968532462469,0.06380946831787876,0.10957515304599558,0.13746178520656185,0.15808969900127945
SSP585,Interactive,IFE,1,IE,2065,0.011765785183475708,-0.17514711996588736,-0.14724769971094526,-0.11013754891677364,-0.04852679593248682,0.009444164963967883,0.06594581408223427,0.1129224218620982,0.1416357325981664,0.16393797989709857
SSP585,Interactive,IFE,1,IE,2066,0.010918352648035978,-0.18756536917022387,-0.1551067557543226,-0.11599356805252208,-0.05217124302714976,0.008307572326971768,0.06698249692634736,0.1160310701811172,0.14664729356982806,0.16917692334250062
SSP585,Interactive,IFE,1,IE,2067,0.01123904898141903,-0.19833374992594754,-0.16115632435841246,-0.12071923547025597,-0.054564728751601455,0.008499149183646582,0.06859965307640384,0.11933166985410107,0.1509879807852836,0.17517438051309522
SSP585,Interactive,IFE,1,IE,2068,0.011537076961109727,-0.20830112434183085,-0.16698503179614316,-0.12667102400155372,-0.056952695027476685,0.008389928984916417,0.07031036955059497,0.12354371997436876,0.15543200076518848,0.18094373149625811
SSP585,Interactive,IFE,1,IE,2069,0.011810051441160763,-0.2174519446844351,-0.17392959764200588,-0.13176286569954423,-0.059907963394527586,0.00812788135786352,0.07240829819227279,0.12607125584142817,0.16071896158331964,0.1873092154137743
SSP585,Interactive,IFE,1,IE,2070,0.012055607628049247,-0.2268633506500742,-0.18058385814114586,-0.1364792420822024,-0.06245452909059243,0.007642798417223262,0.0745550787623167,0.13029638119934683,0.16610295496034605,0.19312537326121623
SSP585,Interactive,IFE,1,IE,2071,0.010663873869942053,-0.2415880437175663,-0.19104651080732377,-0.14541944685628228,-0.06676509018288479,0.006004975595312545,0.07538604128506884,0.13184428965205908,0.1700792017079615,0.19899117972950778
SSP585,Interactive,IFE,1,IE,2072,0.010728381316574165,-0.25639670196516307,-0.1982506995003328,-0.15325195888781276,-0.07105386727686047,0.005771079447167815,0.07702366527957463,0.13454291826189554,0.17378637332230654,0.20341591290005911
SSP585,Interactive,IFE,1,IE,2073,0.010754798658579423,-0.27210542828764844,-0.20577847946367483,-0.15995271147205298,-0.07429896722528559,0.005351400802631745,0.07915370950704922,0.13782288880269067,0.17914285752755318,0.2091534603191133
SSP585,Interactive,IFE,1,IE,2074,0.01074107565395288,-0.2886620411398853,-0.2147808140865159,-0.1662557904480763,-0.07650828864528447,0.0047255781893167925,0.08072590080530775,0.14084146988438784,0.18396207089814715,0.2148580994847433
SSP585,Interactive,IFE,1,IE,2075,0.01068523613571648,-0.30134394182109314,-0.224100550280609,-0.17265596245161635,-0.07922017429608069,0.003653322166890405,0.08262582897707471,0.14405668775958422,0.18891493630736692,0.22049155225454098
SSP585,Interactive,IFE,1,IE,2076,0.00865679775227235,-0.31834475238816307,-0.23640458036342946,-0.186407337652206,-0.08436379330816596,0.0011709306944560072,0.08319772794053595,0.14705352770648575,0.19335059058326953,0.2231371941579912
SSP585,Interactive,IFE,1,IE,2077,0.008400293137910131,-0.33206727100430117,-0.24842922624203564,-0.1919230506722544,-0.0885047832245657,4.3900672590319045e-4,0.0843325409241644,0.15001096317649482,0.19567158264684667,0.22738818613219902
SSP585,Interactive,IFE,1,IE,2078,0.008094201883301011,-0.3451414998973029,-0.25944092734210955,-0.19941738510360416,-0.09068053668457579,-5.216279829164394e-4,0.08608241834083419,0.15454764038908794,0.201214492741708,0.2335350126486754
SSP585,Interactive,IFE,1,IE,2079,0.0077370725486507474,-0.3612270827161922,-0.26953607943909214,-0.20769848255957676,-0.09377836933843944,-8.999348874866864e-4,0.08702585100162907,0.15686760104456882,0.206845339527754,0.240486475842342
SSP585,Interactive,IFE,1,IE,2080,0.007327562074352367,-0.37764773787610467,-0.2811154743850384,-0.21638641429686994,-0.09834207405346962,-0.0019015425035451838,0.08741710430546731,0.16013084734274344,0.21209157412339227,0.24660548217950135
SSP585,Interactive,IFE,1,IE,2081,0.004630288286429307,-0.40362506553788113,-0.29474248258814334,-0.22614029174755618,-0.10450329355831317,-0.0051685840948559325,0.08789775491588986,0.1653148432747215,0.21730215566151492,0.25011554926475565
SSP585,Interactive,IFE,1,IE,2082,0.004011517959719546,-0.42506982539653765,-0.30500303018878566,-0.2336934198490853,-0.10856117977833032,-0.006318395449770198,0.08929371931940625,0.16719603539526331,0.22172739353560011,0.25926812699544693
SSP585,Interactive,IFE,1,IE,2083,0.003335909378435087,-0.44123255829216823,-0.32057157038881257,-0.24345790546753168,-0.11174546074386874,-0.007105395331723718,0.09010661751128585,0.17104080192047452,0.2259735815685916,0.2641659195243964
SSP585,Interactive,IFE,1,IE,2084,0.0026027058929303237,-0.4589863841023327,-0.3373341652844655,-0.2531274022509601,-0.11646180363629288,-0.007465569581057374,0.09088836686182702,0.1733633825952652,0.23215104737712078,0.26892424105226237
SSP585,Interactive,IFE,1,IE,2085,0.0018112723988230606,-0.48122785536970064,-0.35485552423659505,-0.2641552602469042,-0.12012878754510958,-0.008816937425968063,0.09181335757940845,0.17605273719633044,0.23624087164889168,0.27609076815426364
SSP585,Interactive,IFE,1,IE,2086,-0.0015041478252409979,-0.509421948960653,-0.37917140542440997,-0.2761968218950889,-0.12683101298493715,-0.01116005766166589,0.09200944336867653,0.17745245851781577,0.24106172364298017,0.28014176079657654
SSP585,Interactive,IFE,1,IE,2087,-0.002500672500858059,-0.5323952989013742,-0.3950944346551667,-0.2880977903641098,-0.13124872868325724,-0.01252024013339853,0.09250205904159584,0.17851531281580255,0.2462156381647008,0.2879598720767967
SSP585,Interactive,IFE,1,IE,2088,-0.0035569033109703607,-0.5599950779429326,-0.41091587128755164,-0.3030832605737795,-0.13403211908753457,-0.01304674605797701,0.09279235514421724,0.18062297449557052,0.2516315545724262,0.2973453046509694
SSP585,Interactive,IFE,1,IE,2089,-0.004672908088653949,-0.5890602807405078,-0.4277448059298573,-0.31618407642534874,-0.13777769767945433,-0.01446491043815673,0.09397761597326323,0.18337566419335752,0.25452988374106256,0.305682937561687
SSP585,Interactive,IFE,1,IE,2090,-0.005848638314232102,-0.6166390385088201,-0.4471025007807844,-0.3290907942763005,-0.143560087982587,-0.015594234344166846,0.09464303671909022,0.18708284104965692,0.26335624610955516,0.31342594413090286
SSP585,Interactive,IFE,1,IE,2091,-0.00974812283649229,-0.6516609340732887,-0.4742464489215353,-0.34380756311131216,-0.1519393458684283,-0.01973398767298995,0.093318209616816,0.18791645652702244,0.266714575264165,0.31720332099267184
SSP585,Interactive,IFE,1,IE,2092,-0.011115662916671543,-0.693858444874607,-0.49407466646696374,-0.3584569399446581,-0.15751646321631396,-0.020986866292604156,0.09318129300907296,0.19045498776559777,0.27353139457920045,0.32623959848778683
SSP585,Interactive,IFE,1,IE,2093,-0.012541800654355728,-0.7329283947563354,-0.5219307088013793,-0.3738341887982542,-0.16180786404683883,-0.022046172972162825,0.0951442672051809,0.19188217747719744,0.2790148936771588,0.32990622483260296
SSP585,Interactive,IFE,1,IE,2094,-0.01402599824578521,-0.7717600387706578,-0.5507755220439216,-0.38557941814520047,-0.165411134597364,-0.024185604774917102,0.09532123206967635,0.19324777501350907,0.28142559729550937,0.34236114606259976
SSP585,Interactive,IFE,1,IE,2095,-0.015567619783208975,-0.8128573811918481,-0.5793755430287713,-0.40154334986912266,-0.17071709794130194,-0.02659607179695056,0.09481728151000343,0.19491817129091446,0.28372413474497504,0.348273811297295
SSP585,Interactive,IFE,1,IE,2096,-0.020024188062333304,-0.8675276247400935,-0.622037137686115,-0.4257161780689281,-0.1796801242761656,-0.02796967833293551,0.09299049276296245,0.1957139379331398,0.2862627022523332,0.35256092287624846
SSP585,Interactive,IFE,1,IE,2097,-0.02176000923175825,-0.9143301607048064,-0.6526807674342158,-0.44422747261823176,-0.1872054995585946,-0.03053496386716209,0.09367895228697593,0.19801222913762098,0.29557515951072627,0.36622851738494205
SSP585,Interactive,IFE,1,IE,2098,-0.02355044670650097,-0.9639821285180383,-0.6884418424272173,-0.4614282367026528,-0.19284400093286067,-0.03280431453692079,0.09478355715426115,0.19960100446656812,0.3068887475202684,0.3751095740729435
SSP585,Interactive,IFE,1,IE,2099,-0.02539447910269388,-1.016699317851988,-0.7257526502812749,-0.4804062824662566,-0.20065038157355888,-0.03392111365500422,0.09526764046859615,0.20155657116918807,0.3132003995307638,0.3838766100646225
SSP585,Interactive,IFE,1,IE,2100,-0.027291014534788105,-1.072692898006183,-0.7565988196142583,-0.5000833382767305,-0.20746218278089462,-0.03563014390306418,0.09490848741067148,0.20464103502529293,0.3148012438365441,0.39031957849318244
SSP585,Interactive,IFE,2,All,2021,-9.567761467776936e-5,-2.6528546858830274e-4,-2.2725278575848605e-4,-2.0381636121744596e-4,-1.5637146418640002e-4,-9.548970723294303e-5,-2.6308432296728856e-5,2.568934945013092e-5,5.8183044908810484e-5,8.526620589397459e-5
SSP585,Interactive,IFE,2,All,2022,-2.054133062182606e-4,-6.916455521273346e-4,-6.172574636520601e-4,-5.30583486000491e-4,-3.7890018299552297e-4,-1.9137883490261132e-4,-1.4803761497900192e-5,1.4944380935530969e-4,2.56148955387081e-4,3.1909642647046647e-4
SSP585,Interactive,IFE,2,All,2023,-4.644420481114686e-4,-0.001513189706035345,-0.0013232847148610949,-0.0011461696379977183,-8.109614922644781e-4,-4.3820175044589904e-4,-4.2211489009486014e-5,2.845207330383959e-4,4.4122581748115e-4,5.729082111126271e-4
SSP585,Interactive,IFE,2,All,2024,-8.776553554711297e-4,-0.0027363191634527883,-0.0024179837965098705,-0.0020469598158828427,-0.0014569971038193297,-7.938204192138865e-4,-1.5802279445037426e-4,3.869540992827103e-4,6.881137992915002e-4,9.507139187591606e-4
SSP585,Interactive,IFE,2,All,2025,-0.0014498890808323228,-0.004438838484831601,-0.003840600130058447,-0.0032203458840273204,-0.002350637527861965,-0.0013198632924300568,-3.764309223374396e-4,4.71627303742861e-4,9.987003800807192e-4,0.001364783689431148
SSP585,Interactive,IFE,2,All,2026,-0.0022320903161142658,-0.006647096388158247,-0.005617099136071962,-0.004812600905591258,-0.003513715157253239,-0.0020311311877959093,-7.142719352414839e-4,5.442725360851331e-4,0.001312270417195882,0.0018770012157615036
SSP585,Interactive,IFE,2,All,2027,-0.0031512187458914154,-0.009139343781565737,-0.007791238876248397,-0.006658098584965666,-0.004909915481158933,-0.0028739376106565184,-0.0010610803103448252,6.444413133756433e-4,0.0016251135171493662,0.0024479424807571414
SSP585,Interactive,IFE,2,All,2028,-0.004245255273875981,-0.012098846771042782,-0.010244456877908014,-0.008902007098376552,-0.006595997778311907,-0.003903501029054901,-0.001547846454212215,7.519625409736279e-4,0.0020004640722869316,0.0031435687593071512
SSP585,Interactive,IFE,2,All,2029,-0.00551859504508434,-0.01550852901381156,-0.013205090968817078,-0.011482172510867805,-0.008468143358452224,-0.005086213155775066,-0.0020589619527531244,8.94234368288128e-4,0.0023604084117563864,0.0038700733577285923
SSP585,Interactive,IFE,2,All,2030,-0.006975498234231714,-0.019241897953292834,-0.016589295597788035,-0.014335726112566437,-0.010615531777759146,-0.0064767767519864905,-0.0026877160269883626,0.0010506903073064242,0.002793990856244243,0.004723391384588693
SSP585,Interactive,IFE,2,All,2031,-0.008708800465645372,-0.023491306067803145,-0.020414742006306576,-0.01769171824207604,-0.013105573936331993,-0.00814395377470245,-0.0034516244963812004,0.0010463011094213662,0.003136126820556872,0.005592194261363939
SSP585,Interactive,IFE,2,All,2032,-0.010557535771625881,-0.028078407769501094,-0.02458359000917335,-0.021247766890138332,-0.015885486127493964,-0.009892760888330743,-0.004220196034293244,9.792124757290982e-4,0.0034073125287683243,0.0064579814745527936
