ssp,estimator,method,L,component,year,point,q025,q05,q10,q25,q50,q75,q90,q95,q975,p_mitigate,panel
SSP585,IFE,Joint analytic covariance,1,IE,2021,2.766853482438769e-6,-3.074581928630138e-5,-2.549305647551181e-5,-1.9239833784212568e-5,-7.951833734670677e-6,3.4192384660292063e-6,1.4373827673747064e-5,2.4317522850814125e-5,3.08184848042292e-5,3.6618951252295745e-5,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2022,-1.205864095010778e-5,-1.0401304054363236e-4,-8.928349650520474e-5,-7.315144958087716e-5,-4.5251137047119805e-5,-1.1369492709023545e-5,2.0677835005089573e-5,4.701605319187286e-5,6.690847691978031e-5,7.975212896234871e-5,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2023,-4.442836288587326e-5,-2.2462265654426552e-4,-1.949442517823863e-4,-1.666321625862777e-4,-1.126897878972466e-4,-4.618928612531992e-5,1.996695285610972e-5,7.475380494794683e-5,1.1390858227600102e-4,1.331136877232407e-4,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2024,-9.42626936838442e-5,-3.9577788473864063e-4,-3.4694721949050656e-4,-2.984071822853762e-4,-2.0789991943931385e-4,-9.612057761781978e-5,1.2719262843602364e-5,1.0287868100626874e-4,1.6676750857823607e-4,2.066158843800208e-4,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2025,-1.614508900072975e-4,-6.108793034544397e-4,-5.423541645427298e-4,-4.65362469620223e-4,-3.2706955779684965e-4,-1.665367287176922e-4,-2.768378123130244e-6,1.3059520034091056e-4,2.381420789651867e-4,2.909485201101736e-4,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2026,-2.565772479452555e-4,-8.816238882028371e-4,-7.923380901286914e-4,-6.787904634715902e-4,-4.946434523945553e-4,-2.662510561490805e-4,-3.940092748203061e-5,1.5346273407446098e-4,3.024307362270383e-4,3.867880285919746e-4,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2027,-3.600771708319739e-4,-0.00119320586499638,-0.0010784115143716,-9.250579724151109e-4,-6.804428466219425e-4,-3.655283912418761e-4,-7.599767800350876e-5,1.8233856559206625e-4,3.879016884182573e-4,5.070952138709005e-4,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2028,-4.8003445125677224e-4,-0.00155032576692117,-0.00141436375044938,-0.00121154690555548,-8.874781835413459e-4,-4.8630153432055456e-4,-1.1468566983766082e-4,2.1408467281293088e-4,4.670235122705978e-4,6.326624561485249e-4,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2029,-6.160100813710212e-4,-0.00196123533955433,-0.00178468040820125,-0.00151853470557997,-0.00112569772540915,-6.285805751072848e-4,-1.6875410819297554e-4,2.458407289229748e-4,5.596893308521862e-4,7.726894154097135e-4,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2030,-7.675160323322716e-4,-0.00238204146766546,-0.00219648280073462,-0.0018553796570035,-0.00138527162086476,-7.845223105698018e-4,-2.3182274768002165e-4,2.666453157791572e-4,6.617200399185833e-4,9.352546209403344e-4,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2031,-9.604775525763332e-4,-0.00288491656244412,-0.00267128997373681,-0.00226944852322816,-0.00167958776165227,-9.677347736876674e-4,-3.1893626499782113e-4,2.853423813227841e-4,7.526208202752289e-4,0.00108443549824198,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2032,-0.00114364288387547,-0.00341717057947102,-0.00314135036236173,-0.00265201360915974,-0.00198377023161855,-0.00115293637768787,-3.999625964472009e-4,3.304331360521774e-4,8.641025199813855e-4,0.00126549210052048,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2033,-0.00134000424787439,-0.0040099201898291,-0.00363061378503119,-0.00307391994982001,-0.00230090500967405,-0.00136501922189785,-4.958717133268786e-4,3.525730168785994e-4,9.690877835221152e-4,0.00146448063330818,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2034,-0.00154874159210249,-0.00461530176061129,-0.00416502620263709,-0.00351991655785073,-0.0026435857737751,-0.00155781500275647,-5.903213065552582e-4,3.789017855296069e-4,0.00107785527346431,0.00167975747358727,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2035,-0.00176898386106638,-0.00522487790052553,-0.00471892591183744,-0.00398996431952524,-0.00301289863764081,-0.00177969344241596,-6.91416048770932e-4,4.3688408614893734e-4,0.00117395697772695,0.0018905078233829,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2036,-0.00204438391032468,-0.00590063424611815,-0.00534976055170848,-0.0045442621102457,-0.00342122945417663,-0.00206171573927849,-8.437834507602493e-4,4.648501068158402e-4,0.00125125333733867,0.00206562769889923,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2037,-0.00228714268440843,-0.00658439991082659,-0.0059435060435633,-0.00503678761613749,-0.00382360717237051,-0.00230949267425001,-9.537550312042342e-4,4.969217937117692e-4,0.00139493341794667,0.00229567762558761,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2038,-0.00253789672032644,-0.00729384053759899,-0.00654417246896433,-0.00557715297972136,-0.00423862731178312,-0.00256236530158626,-0.00104928959994718,5.569428427925524e-4,0.00148271832750773,0.00253845791270429,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2039,-0.00279551035871528,-0.00804117008232606,-0.00719868411709132,-0.00612563822236276,-0.00465806228407897,-0.00282878231071315,-0.00114253575978337,6.084916945165672e-4,0.00159423719379547,0.00279317153384179,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2040,-0.00305880957442294,-0.00881060585528849,-0.00784417148854867,-0.00668667624073774,-0.0050984991919219,-0.00309027236126735,-0.00124427523798006,6.787493187548567e-4,0.00175973791410838,0.00308277627317833,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2041,-0.0033936142724037,-0.00968847422801923,-0.00854520972154508,-0.00731828254792694,-0.00556024443518279,-0.00342749492222788,-0.00140875726762593,6.659696868404509e-4,0.00190519665099374,0.0032687201954143,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2042,-0.00367098189349401,-0.01042563767965923,-0.00918636386042752,-0.00789786222662112,-0.00599677931677472,-0.00371244569261147,-0.00155154551123207,7.181932517883803e-4,0.00208213114927195,0.00356600033363746,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2043,-0.00395066599541793,-0.01120111217614077,-0.00985534073672763,-0.00852575082387152,-0.00644305052204699,-0.00392949929595926,-0.00164733506764672,7.913706393238851e-4,0.00234983449638746,0.00379901991299133,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2044,-0.00423141263365267,-0.01211174403586821,-0.01058041780743381,-0.00915745215687531,-0.00692531217478767,-0.0041999642043503704,-0.00178279578911028,8.85628509493888e-4,0.00254109270833146,0.00413005454767948,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2045,-0.00451195186482877,-0.01289537127875137,-0.01123025110693367,-0.00975931094238485,-0.00742681731484642,-0.00450997428850641,-0.00190926222729648,0.00107259923293457,0.00286393167728898,0.00450331310597237,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2046,-0.0048808375082282,-0.01382475492221459,-0.01205173924356764,-0.0104606613188237,-0.00798371530310257,-0.0049053194055213,-0.00210432000004387,0.00112440870446923,0.00310620442167631,0.0047531652701042,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2047,-0.00516575661254647,-0.0147252786607232,-0.01278971815055396,-0.01110368750328564,-0.00844365751363721,-0.00514238834693481,-0.00224077090606289,0.00120271185740976,0.00346881810107132,0.00510017474547903,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2048,-0.00544728554207374,-0.01563934564005313,-0.01361119022832693,-0.01169571592737583,-0.0088828466204095,-0.00544545460235268,-0.00232342761076184,0.00134036745830548,0.00370187250943934,0.00542289875923586,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2049,-0.00572419717817807,-0.01645137697880242,-0.01422613743810838,-0.01219313924780224,-0.00940335291862515,-0.00571723884946323,-0.00239629168668079,0.00147243512800071,0.00392208821308481,0.00564191456090709,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2050,-0.00599527201040905,-0.0172199824154692,-0.01498849227945522,-0.01284332486368834,-0.0098015165691602,-0.00598194546504959,-0.00242546715289809,0.00157647654402803,0.00411987166820629,0.00611439935958911,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2051,-0.00638581289036677,-0.01822467319632046,-0.01589705658021136,-0.01361325767831955,-0.01033715163613835,-0.00634991051478089,-0.00257598138265249,0.00162935920074103,0.00444262182565646,0.00650599784557019,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2052,-0.00665928623862155,-0.01903499397548027,-0.01673971910797693,-0.01427318088133665,-0.01082606548790335,-0.00656852725905893,-0.00261600677603501,0.00187663783668877,0.00501749884632806,0.00692085701878932,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2053,-0.00692501943012613,-0.01979905642503822,-0.01755164168739547,-0.01490715689544844,-0.01128241516464737,-0.00686963921222005,-0.00261414378977656,0.00202062828496494,0.00527809380486499,0.007374027939434,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2054,-0.00718194880945488,-0.02054923918618884,-0.01850127207211149,-0.01553341860984037,-0.01170341098811167,-0.00714501438679271,-0.00261413163194629,0.00218632689543065,0.0055662386630869,0.00796006195612238,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2055,-0.00742903609366041,-0.02150763419730042,-0.01933844263248126,-0.01618654775858011,-0.01219248414810195,-0.00737766666688982,-0.00260428798325026,0.0024498891795646,0.00597645293767608,0.008451655882274,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2056,-0.00783629897075599,-0.02259286997491961,-0.02021982311733699,-0.01700263933433037,-0.01274052993992957,-0.0077638519253802,-0.00270798731996788,0.00255634199845483,0.00617494308026639,0.00873874639916919,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2057,-0.00808543158719543,-0.02355329156721629,-0.02085912548917661,-0.0177222281418483,-0.01328172852829312,-0.00796860873836019,-0.00267970551358787,0.00277877893404698,0.0067447018651187,0.00947712870436906,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2058,-0.00832377318011257,-0.02448722690775855,-0.02166447828537917,-0.01850243123249085,-0.01345730886424301,-0.00809816445766076,-0.00258182418819066,0.00308595124405229,0.00722753595314948,0.010328787909129611,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2059,-0.00855047377459228,-0.02544674180335773,-0.02245044508241339,-0.01926192804006845,-0.01378448158724443,-0.00829532519396625,-0.00249128526368058,0.0034643287693593,0.00768177774255589,0.01081370420092461,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2060,-0.00876471967714676,-0.02641747959726697,-0.02326864486171599,-0.01996316285860314,-0.01407729062685014,-0.0083659544877252,-0.00240727380064198,0.00379309334326316,0.00806598333156974,0.01130086446842748,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2061,-0.00920039321594179,-0.02752262096900739,-0.02412638184320222,-0.02067068903039659,-0.01467048474379961,-0.00867947843402788,-0.00253826436456514,0.00387960811890248,0.00844932353820804,0.01158182268986764,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2062,-0.00941780790988322,-0.02855288695658189,-0.02503569638398248,-0.02144435308391479,-0.01515007589007036,-0.00874773961716229,-0.00240124875935415,0.00407859316380954,0.00908781500114149,0.01261829248722032,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2063,-0.00962261343413273,-0.02937262762765375,-0.02581851080463339,-0.02206838531091249,-0.01555726960295197,-0.00886944544763773,-0.00220787077527745,0.00448374425188298,0.00969233844760972,0.01361646912968126,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2064,-0.00981419660327254,-0.03044975153124284,-0.02668828275796201,-0.02256220580774859,-0.01571105280451165,-0.00883697752580109,-0.00191434355313693,0.00496637086700842,0.01021768306396792,0.01439286874525998,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2065,-0.0099919858627433,-0.03142260528990961,-0.02748667051115862,-0.02328381483389752,-0.01607598897730527,-0.00890104693765747,-0.00164166379348215,0.00547178366319009,0.01092586593321646,0.01539581080843423,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2066,-0.01045835722883958,-0.03264587041502341,-0.02857344786686952,-0.0243151359234429,-0.01676023868535409,-0.00925845156102811,-0.00183328163013149,0.00554006224996527,0.01117643950036261,0.01575541266523648,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2067,-0.01063937287306282,-0.03339053823952096,-0.02956475603536314,-0.02503858877883661,-0.01709882084145936,-0.00929697046065036,-0.00151007873076988,0.00622192413791669,0.01240227410342532,0.01668151607956168,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2068,-0.01080688687425945,-0.034431798907056,-0.03041988686196836,-0.02572643480053675,-0.01733514423206375,-0.00932600579050485,-0.00127727197963437,0.00699850625084271,0.01335694107778871,0.01738921484042433,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2069,-0.01096051563601219,-0.03529049721331225,-0.03144306122451329,-0.0263914012477401,-0.01765178012906279,-0.0093311646301612,-9.66156564702142e-4,0.0077825375937997,0.01384536442205024,0.01870174496696015,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2070,-0.01109991792000908,-0.03589775138921622,-0.03235680493307735,-0.02720871187555051,-0.01804858638138531,-0.00943103949896989,-5.838047272538893e-4,0.00866012940571122,0.01445195100985455,0.02000847884487332,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2071,-0.01161166263130764,-0.03704515729734686,-0.03348099541752781,-0.0280507585967852,-0.01865452354551938,-0.0098259869844598,-7.500804039510811e-4,0.00866100925901476,0.01505338082831114,0.02070198973714887,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2072,-0.01175567986794934,-0.03800500794240845,-0.03470984185693444,-0.02850737513254252,-0.0188534190218062,-0.0098796121755238,-5.127377272397537e-4,0.00942519996782222,0.01576948703769179,0.02233076207602335,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2073,-0.01188614053023506,-0.03895248328296221,-0.03521141914154338,-0.02917364793804248,-0.01912157669635111,-0.00990498925676602,-2.9397403194392213e-4,0.01041119807674197,0.01673282755408903,0.02401383529243576,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2074,-0.01200286323606325,-0.04042924841371103,-0.03610024201610405,-0.02949066553888908,-0.01936130116320641,-0.00990094002321007,9.354788430504524e-5,0.01150231472308034,0.01807839335213184,0.02518987559838327,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2075,-0.01210570520511589,-0.04148706034509895,-0.03702611301411201,-0.03011304785139234,-0.01969116218428848,-0.00991990807710369,5.060521738152468e-4,0.01236985340168337,0.0193851804490358,0.02747589124921016,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2076,-0.01269271070542232,-0.04266236043080959,-0.03797547962095497,-0.03115703426331247,-0.02044983085553295,-0.01030531301649545,3.0368059265376e-4,0.01236458479762186,0.01978755846227906,0.02764566027932038,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2077,-0.01280611122590424,-0.04386448584488427,-0.03863101092109022,-0.0313181294294009,-0.0207248202885549,-0.01023967178705026,5.685804223964364e-4,0.01346597218154214,0.02141291811850765,0.02961014599963121,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2078,-0.01290658946990663,-0.0451057663436666,-0.03962194660150067,-0.03185367684070651,-0.02089654115874234,-0.01028934758196464,9.83942002524163e-4,0.01456893763271813,0.02259837649662375,0.03159561473601911,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2079,-0.01299411016382345,-0.04633611018386694,-0.04010234297896369,-0.0324552899336315,-0.02119530219181004,-0.01017007356364291,0.00165509281602621,0.01542566522783127,0.02351845825807956,0.03325457397769506,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2080,-0.01306866945941021,-0.04782807629317198,-0.04102055000917001,-0.0328260837470703,-0.02148760044736417,-0.01002309304751847,0.0020523033267015,0.01645384198488013,0.02526462951031926,0.03585597575528873,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2081,-0.01374071620665784,-0.04943805599736305,-0.04207297616408264,-0.03364445305613806,-0.02212461465537626,-0.01057962587226296,0.00156392911942693,0.01652974026326605,0.02596780837713223,0.03597114679855855,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2082,-0.01382491688367115,-0.05051819124654893,-0.0431659403623546,-0.03406175749008546,-0.02231098257798314,-0.01044534616559222,0.00192457639535753,0.01795896206780417,0.0275475376533928,0.0381020190470838,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2083,-0.01389704434872785,-0.05103453124712653,-0.04384724525823904,-0.03468743633283391,-0.02248021258021748,-0.0101042344740444,0.0024563880316763,0.01894451214677959,0.02917036864286613,0.03986597772912977,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2084,-0.0139571657566172,-0.05237907946200306,-0.04475925529865914,-0.0350363629622812,-0.02275542641568101,-0.00993493983463733,0.00292813025955324,0.01970673578779379,0.0309384024220429,0.042857041226208883,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2085,-0.01400537132689738,-0.05335728967694767,-0.04533379306537827,-0.03533833126544496,-0.02291474658058592,-0.00976764507687988,0.00345475224943431,0.02065496236951286,0.0328867061522161,0.04508322059914666,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2086,-0.0147658606878408,-0.05411254649141107,-0.04635392340838144,-0.03639697866011129,-0.02343237547463161,-0.0100603354269686,0.00319275402052518,0.02072024298588416,0.03382960935237124,0.04640816909602768,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2087,-0.01482319013272581,-0.05522176604522195,-0.04676546476972,-0.03701483455625488,-0.02356906902534009,-0.0097484071279974,0.00362567658815937,0.02254703284171989,0.03516053497762764,0.04911200276059023,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2088,-0.01486940901137434,-0.05671820690058193,-0.04746101884121137,-0.03692084050353406,-0.02375572251247329,-0.00961353987199187,0.00435290894643855,0.02412199563865483,0.03748899755839233,0.05196608871860704,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2089,-0.01490464666616075,-0.05818006088688163,-0.04832644157485142,-0.03711694607885425,-0.02415183721811628,-0.00923185664293047,0.00503551843068592,0.02640940637149829,0.03988234931682656,0.05522021411828195,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2090,-0.01492904709805931,-0.05899232568717155,-0.04874699238661878,-0.037817456685951,-0.02381626266100919,-0.00908925231811896,0.00565651470892089,0.02732016770209557,0.04260394753362468,0.05832288909923158,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2091,-0.01579976605316091,-0.06113356008040723,-0.05038777953535948,-0.03871320066492931,-0.02464872680731833,-0.0095757316739225,0.00519767516096211,0.02702795249501553,0.04273758193884291,0.06023710166852558,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2092,-0.01583504596103535,-0.06252978376739121,-0.05119973565135034,-0.03921635021448199,-0.02480224961147209,-0.00913923729953059,0.00549272014200152,0.02919418834572958,0.04559495408129929,0.0643692989190891,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2093,-0.01586019478787548,-0.0639268493839982,-0.05202380345537524,-0.03971930033284889,-0.02468557118140388,-0.00891453804878816,0.00616721347906906,0.03103053798984736,0.04847652010397797,0.06866963786626305,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2094,-0.01587536522906307,-0.065324021003576635,-0.05298270234429745,-0.03972875258233821,-0.02471552135827398,-0.00853918117518992,0.00697098068408377,0.03274679998630344,0.05234209313459294,0.07291311129199052,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2095,-0.01588071714308314,-0.06645592222037629,-0.05335345236487876,-0.03968879019770326,-0.02448380025649307,-0.00837973536999131,0.00766283460670641,0.03496464622908223,0.05589658386717196,0.07742791504102169,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2096,-0.01685848350247953,-0.06825687493084792,-0.0551746095192115,-0.04098027979718317,-0.02542902562136148,-0.00941679865819378,0.00728513387218607,0.03498416107882664,0.057109605849918,0.08123202275549261,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2097,-0.01688230798387546,-0.06984817456326953,-0.05558466533809154,-0.04121547284428943,-0.02516742998620524,-0.00900823994474198,0.00787048475253118,0.03680745057282282,0.06077492496529587,0.08776328375504396,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2098,-0.01689699216319307,-0.0712399429180051,-0.05573144421420553,-0.04174543964443731,-0.02491812052054573,-0.00840646895603519,0.00886348290634497,0.0387745579547732,0.06581546946120576,0.09717559020092736,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2099,-0.01690266678805885,-0.0725096980884087,-0.05609218340895531,-0.04178017634188203,-0.02493827852673147,-0.00830119021996084,0.00984527840746818,0.04200646749180031,0.06889139732701152,0.10627162387164972,0.386,L = 1
SSP585,IFE,Joint analytic covariance,1,IE,2100,-0.01689946355929561,-0.07376808076061832,-0.05646772792479096,-0.04208921646746123,-0.02482366684330714,-0.00809256893044568,0.01083347146068278,0.04415990911784087,0.07295699737683002,0.1103140184701688,0.386,L = 1
SSP585,IFE,Joint analytic covariance,2,IE,2021,1.930379090298029e-5,-2.4783939249967136e-5,-1.7819915671801746e-5,-8.682546950833367e-6,4.7821505635425865e-6,2.0330804816337533e-5,3.644352493320513e-5,5.069416914269543e-5,5.7993047744281366e-5,6.540164133467252e-5,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2022,4.5104589037614495e-5,-8.544242815700653e-5,-6.584056744600164e-5,-3.8800913137704286e-5,1.5098994010365183e-6,4.7496422742321354e-5,9.224847422223403e-5,1.3254883782876092e-4,1.5445131265563457e-4,1.7595717722915233e-4,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2023,7.535976559536195e-5,-1.947432619617745e-4,-1.5067375371746738e-4,-1.0115089602140692e-4,-1.3655189006200883e-5,7.960809983176276e-5,1.6816534432714805e-4,2.5418557817369347e-4,2.908956779359316e-4,3.317649185400951e-4,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2024,1.1075557040529647e-4,-3.6048670113411895e-4,-2.765693796693336e-4,-1.831341565123323e-4,-4.4120700337574315e-5,1.1798178944066871e-4,2.693037202202708e-4,4.127640927225728e-4,4.919592267028039e-4,5.476620771411061e-4,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2025,1.519635411316722e-4,-5.638021719961362e-4,-4.451439676629809e-4,-2.9734800820350186e-4,-8.989103952550259e-5,1.5264443547891027e-4,3.944780338404896e-4,6.162162903718404e-4,7.259599059484755e-4,8.2820099697313e-4,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2026,1.879777129804028e-4,-8.444782732956845e-4,-6.826422312889047e-4,-4.65441262700772e-4,-1.5237961087899432e-4,1.9343873990940175e-4,5.537380125158198e-4,8.397283340220719e-4,0.00100446361433165,0.00113033953520179,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2027,2.411101320193287e-4,-0.00115222374220145,-9.62367113098389e-4,-6.5150559249324e-4,-2.2294000825515137e-4,2.4759277559516235e-4,7.341474768544076e-4,0.00113733162651414,0.00136040695564097,0.00151387757336199,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2028,3.027007785041391e-4,-0.00149908448167858,-0.00126564993112027,-8.7422911118199e-4,-3.076590226931408e-4,3.0312425046841174e-4,9.2563326688877e-4,0.00147642866837967,0.00175590732178832,0.00196257401893182,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2029,3.736241176848232e-4,-0.00188650297517567,-0.00161615127334521,-0.00113042163764633,-3.9211144997750025e-4,3.7834725152668947e-4,0.00115525300399071,0.00184959550753516,0.00220920356990348,0.00247927377596583,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2030,4.547483872456848e-4,-0.00231093631352585,-0.00195877754575919,-0.00140910192226945,-4.8379084552407914e-4,4.8652696792944594e-4,0.00141131594124049,0.00226632168529354,0.00270846182123298,0.00308229438521633,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2031,5.162503388954631e-4,-0.0027951609323069,-0.00235197853203916,-0.0017360079910539,-6.076392366962946e-4,5.436498471153017e-4,0.00165987917161469,0.00269176840137119,0.00325585312663851,0.00370945535818497,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2032,6.183933337114977e-4,-0.00327264203818675,-0.00278351848665276,-0.00201013586738425,-7.167867643024239e-4,6.239292626775139e-4,0.00197238000472985,0.00320888952123165,0.00383448438213048,0.00442358164889729,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2033,7.340919202994955e-4,-0.00379516696372256,-0.00325089288118474,-0.00237297632508846,-8.090578849387631e-4,7.374827584961108e-4,0.00230999385967539,0.0037610190549397,0.00454316053184053,0.00524019015930051,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2034,8.643545209908732e-4,-0.00434504990347707,-0.00372634373370702,-0.00272073040903392,-9.201822825392614e-4,8.465876548368612e-4,0.00270083318566932,0.00438495607909127,0.00525491873639284,0.00606813457612419,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2035,0.00101017798119951,-0.0048888147006259,-0.00418932034815303,-0.00306133070859163,-0.00100830499742782,9.97073808864879e-4,0.00310401875583479,0.00506495663322867,0.00599649726170504,0.00690201894862381,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2036,0.00111868501350298,-0.00552994949126091,-0.0047466939294757,-0.00345876453325808,-0.00115022535709982,0.00112297074248307,0.00349000995590853,0.00571353750966793,0.00680130668648081,0.00783074859786465,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2037,0.00129546897417509,-0.00611858275625251,-0.005277935560151,-0.00385760268228645,-0.0012491895288843,0.00128802060709587,0.00393437661641246,0.0064357265734988,0.00767247944585907,0.00887353554840234,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2038,0.00149113325203908,-0.00671206430870724,-0.00573683949163887,-0.00416007952121547,-0.00133771590497114,0.00145826085782974,0.00443672042843498,0.00724432354164734,0.00860650743343092,0.01000654100922952,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2039,0.00170666973230371,-0.00739744355855397,-0.00620115696425459,-0.00450193842388467,-0.00144590988878529,0.00167332296532074,0.00497728726268564,0.00809223024488665,0.00959997561945553,0.01117505149621246,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2040,0.00194303927114158,-0.00810811780913246,-0.00671094317593672,-0.00478172849601771,-0.00146935431559658,0.00192575727621052,0.00551667711866771,0.00895620766612175,0.01075346958089351,0.01240205972980061,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2041,0.00211334185532852,-0.00896968476398532,-0.00744204672844246,-0.00519898831281485,-0.00159360400340247,0.00204922912074817,0.00603634116030965,0.00974995918586637,0.01188727767625401,0.01354076070552537,0.78,L = 2
SSP585,IFE,Joint analytic covariance,2,IE,2042,0.00238477542181525,-0.00966811998646875,-0.00804829806828213,-0.00548704970285699,-0.00173626052993147,0.00240786909112367,0.00671764621969667,0.01059099652748917,0.01299363714925209,0.01498986766958372,0.78,L = 2
