ISO_C3,start,end,avg_level,trend_annual,Pvalue,avg_vol_withinYr,avg_vol_btwYr,inter_quartile,mad
NIC,1.7952861006,1.57624568088,1.6660520181559322,-0.003083312400210446,0.07938163183582742,1.4695031219145762,0.23001511708023223,0.33007865459999985,0.18834933200114912
NLD,0.8201369204760001,0.783543290532,0.790410912699661,4.6980510181649865e-4,0.5763535230744659,0.3683406938013559,0.10870974980218136,0.13241775624000007,0.086623881414605
NOR,1.2083624067,1.334626830528,1.274302238062373,0.003194529303661044,0.002740144829468213,0.5174244187138983,0.1431930183262874,0.22387595820000006,0.11683871820520542
NPL,1.59942497532,1.517819224932,1.5776815067023728,-0.0025253415457206453,0.151374659914425,1.8217600221376271,0.22932633781925157,0.26258923320000016,0.16503706806853205
NZL,1.3321407949919999,1.2649194666599999,1.2727008866338982,-0.0017583586855897265,0.06842232285623122,0.48321181194305085,0.12641830215966066,0.14850581819999986,0.09840050337121514
OMN,0.1111774896972,0.1002888139488,0.11269922406386441,-5.273913241346667e-4,0.28281971056208044,0.1728125907597966,0.06372146362922021,0.07531520023800001,0.050571873157534045
PAK,0.418498349868,0.48474768844800004,0.45880115838508473,8.35766211268284e-4,0.21073445277113306,0.45436331599932206,0.08681369036601508,0.1324055631,0.07242235293821316
PAN,2.33109816324,2.2635184649999998,2.3508602620271186,-5.672846602688762e-4,0.7681789220313411,1.580139704044068,0.24856883357252502,0.3037495565999997,0.18958231877736278
PER,0.567592436616,0.564294395448,0.569387774359322,1.6382891121216188e-4,0.8037040030923264,0.4129139496976271,0.0851193610975375,0.12344263362000008,0.06949663689011203
PHL,2.27054599164,2.554621926,2.394897560827119,0.005917605060666304,0.014949519511214735,1.369463409459661,0.32220886250356795,0.35145431700000085,0.24881860058626828
PNG,2.88624692136,2.8836832206,2.8334216218983053,1.778452399532828e-4,0.9106068731432905,0.7154237166162711,0.2045194128192094,0.2015182662000008,0.14819703840206838
POL,0.645684737604,0.624841670604,0.6139462337511864,-2.8924808016365087e-4,0.6196788825604889,0.3120486669254237,0.07532497085362012,0.10167988662000005,0.06174081178976156
PRI,2.04892128456,2.35516793628,2.0864107407864405,0.0063939415500176315,0.03562755713775559,1.1161438951728813,0.4005853242621867,0.4759336956000002,0.31889552258730247
PRK,1.137014330844,1.01062942392,1.0431983959911864,-0.0017041940087831823,0.1621493758361549,1.1137300481064407,0.1587605787101809,0.23868208572000027,0.12564427535014072
PRT,0.930537958344,0.910519477872,0.8851625415315254,-4.157495716656951e-4,0.7672711088589376,0.7517291875667796,0.18143922763650777,0.2536811107800001,0.14906891048900892
PRY,1.472307937152,1.65435752316,1.5506965253552543,0.003150830392201101,0.10965777936068648,0.783648865381017,0.25717416145538524,0.3449514756000003,0.21013319560857224
PSE,0.424525124412,0.3792013986,0.41108506636677966,-0.0014968172827679726,0.07694018375250193,0.574211454219661,0.11077585892251861,0.16214972604000005,0.08971093239402471
PYF,1.81922002248,1.499310032244,1.6103288430772882,-0.00548563393629217,0.03905614697248711,1.5645156366589832,0.349694865839151,0.4383499955999999,0.2726801548731744
QAT,0.0653178280692,0.0666588278736,0.07056075746501694,-5.5274607038922946e-5,0.8660645316580696,0.1397940306522712,0.04231686715603538,0.048962945784,0.03179313486784947
ROU,0.6321766558199999,0.642813645504,0.6291539376610169,2.4705652475276343e-4,0.716026276563009,0.32565265903525425,0.08773284514238526,0.1313104973399999,0.07265174017316862
RUS,0.56295278976,0.5847045378,0.5741656105891525,6.45056684346001e-4,0.027296584917884708,0.20602492728020338,0.03854764555014556,0.04720264829999987,0.029898518659166904
RWA,1.263298805556,1.2975980626199999,1.2261120011105084,8.018974724956348e-5,0.9393879680100908,0.7161700396067796,0.13615593350999453,0.11830193465999983,0.09397304953882214
SAU,0.0892313393412,0.0833771285448,0.08641460792277966,-1.7358191408416078e-4,0.2955280695654925,0.08568891336061017,0.021527285776808475,0.030134983554000003,0.016980839843203675
SDN,0.36737975226,0.35625180112800003,0.33054823660474575,1.408165872098305e-4,0.7534458856711376,0.47259872080881354,0.05790564350169213,0.07329823908,0.044166365176512505
SEN,0.739864797252,0.647383180188,0.6174656862508474,-5.918772422209065e-4,0.5715246673945602,0.9787165657138983,0.13524539385841136,0.19841468982,0.1109514870002413
SLB,3.3959172792,3.2058522804,3.218169895261017,-0.0031445372669316554,0.26404526159962743,1.0902235785661016,0.36550198047844,0.10019543760000049,0.21968983737500733
SLE,2.72302319976,2.53668066108,2.518139689484746,-0.0025429656162711755,0.09378803481470013,2.4106637155728814,0.19836159228178407,0.2641867794000001,0.15077673642125825
